Gene,Score
SLC9A3R1,0.064077
CMTM8,-0.14278
HSDL2,-0.024129
XKRY,-0.049355
PLAC1,0.083476
SESN3,-0.13647
HS6ST1,-0.14306
RETREG1,-0.13305
MYBPC1,0.10349
DNASE1,0.085416
TRIM27,-0.11057
APAF1,-0.0050708
MFSD6,-0.063881
RNF26,0.15634
SETD4,-0.063115
FZD6,-0.079284
TMEM102,-0.0913
EIF5,-0.12001
ITSN1,0.032483
RGS9,0.027075
PLA2G3,-0.12109
SIX3,-0.15646
HIST1H2BF,-0.02044
TPM4,0.061525
MBLAC1,-0.067438
SLCO1B3,-0.007804
PRSS8,-0.0088604
NODAL,-0.048536
CH25H,-0.11306
BHLHA9,0.11375
FAM129C,-0.12565
OTUB2,-0.11638
RAP1GDS1,-0.22004
NRAP,0.076341
SPIC,-0.10587
RUNX3,-0.15339
CCDC42,-0.16837
TRMU,-0.063995
AADACL3,-0.059241
ANKRD31,-0.054121
MSRA,-0.042328
TCAF1,0.013311
C9orf92,-0.0539
SCAF11,-0.067434
SLC1A6,-0.13613
PSEN1,-0.14842
CEP131,0.05877
CCDC152,0.038177
ACAD9,-0.0074449
LYSMD4,-0.12682
PISD,-0.070178
FAM208A,-0.092581
LOC284570,0.039219
EIF2AK2,-0.15488
CAPZA3,-0.12937
ZNF69,-0.24364
RPS6KL1,0.18726
ITIH2,-0.0099097
C16orf82,-0.15204
HGFAC,-0.16885
SIGLEC11,-0.17947
SAMD15,-0.052232
STAP1,0.02683
ZNF780A,-0.087922
CBLC,-0.085967
FCGR3B,0.10524
POMT1,-0.11092
E2F8,-0.03479
BTLA,-0.050402
C1orf167,-0.01592
FBXL15,-0.1105
GABBR2,0.2802
AMPD3,-0.22528
ST3GAL5,-0.011005
CRLF1,-0.17082
RUNX1,0.24192
ZFP69,0.12166
DEFB124,-0.023976
PROSER3,-0.1244
C22orf34,-0.031086
ACOT2,-0.00024331
ATL3,0.077187
OR6C75,-0.042966
CCT7,-0.019922
ZBTB5,-0.15334
LOC157562,-0.074786
IRF2,-0.032315
SCRG1,-0.12137
C5AR2,-0.062681
ADCK5,0.054377
RASSF7,-0.082359
SAAL1,0.017062
PRSS45,0.032828
FBXW12,0.025085
PPP1R1B,-0.12599
MINDY4,-0.012572
WISP1,-0.1135
APC2,-0.0010187
DNAL1,-0.051941
FAM83B,-0.19532
RAPGEF2,-0.14702
C7orf55-LUC7L2,-0.078468
MEF2A,0.071455
RRAS,0.097199
OR51B4,-0.083362
CDK5,0.0010384
MED26,-0.035062
RGPD2,-0.15599
SLX1B,-0.11822
EFCAB8,-0.025806
FOXQ1,-0.017592
HSD17B3,-0.08046
METRN,-0.039189
RELB,-0.0057364
AMBN,-0.065007
KATNAL2,0.032799
SCRN2,-0.059411
HYI,-0.11179
CNOT6L,-0.075444
TMEM181,0.029497
KCNA3,0.16857
NYAP2,0.037732
SPACA5,0.13951
ACOT8,-0.013559
NFRKB,0.026653
SLC25A25,-0.15973
UNC79,-0.12484
SIPA1,-0.017142
CENPQ,-0.097727
LRMP,-0.18057
ARL6IP1,-0.0056386
ZNF423,0.0041699
CDC26,-0.065801
JAK1,-0.053599
ZNF598,0.24147
ZNF717,-0.14358
CSNK2A2,-0.17982
TMEM263,0.035479
ACTR1B,0.19191
PARP2,-0.14296
MRPL53,-0.073567
ADH5,-0.11382
NXPE4,-0.22186
KIF7,-0.10942
RTN4RL2,-0.086432
LAPTM5,-0.016659
FAM83C,-0.12579
EIF1AD,0.19368
MMP23B,0.11828
NAPEPLD,-0.053715
KLHL42,0.036198
BAG4,-0.0056684
DEFB4B,0.096627
GIPR,0.052106
HIST1H2BI,-0.17121
COPS7B,0.19767
KIF1A,0.0098857
CYP4F3,0.10623
WRN,0.0045182
SUFU,-0.08387
OR13G1,-0.10236
FEM1C,0.077457
KLHL29,-0.16034
PAGE1,-0.043605
KCNAB1,-0.21627
TBC1D8,0.17197
MRPL45,-0.036223
UBC,0.0558
BCL2L11,-0.033746
DRAXIN,-0.17434
CLN6,-0.1854
GPR3,-0.063464
DESI1,-0.18533
KLK5,-0.12358
MEST,0.083009
TWIST2,0.059244
CSAD,0.034302
SPAST,-0.16101
THG1L,-0.045796
NCKAP1,-0.1397
PYHIN1,-0.04228
NGF,-0.074935
TAS2R46,0.011128
CLEC5A,-0.13155
CSNK2B,-0.12573
PPP1R35,-0.033395
YDJC,-0.13881
UNC13C,-0.092682
ZXDA,-0.15549
STK4,-0.19224
B2M,0.080043
TLE2,-0.082699
SARM1,0.049349
GNE,-0.13254
GOLGA3,0.072773
KRTAP15-1,-0.10801
RAP1GAP,-0.14485
PCDHGC5,-0.11229
PHTF2,0.019287
DYSF,0.1163
MS4A8,-0.053394
THAP4,0.13943
HNRNPAB,0.064998
IL36A,-0.069362
TBX20,-0.062723
LRRC23,-0.085145
PRAMEF27,0.046024
TENM1,-0.053693
ADAL,-0.096678
IZUMO1R,-0.016468
MAT1A,0.087051
HBD,-0.11022
YPEL1,-0.13667
MKRN2,0.0099408
ZNF143,0.25551
PIK3C2G,-0.014363
CYP1A1,-0.087674
GALR1,0.011496
MRPS31,-0.10438
TUB,-0.086224
ABI3,-0.091619
RIPPLY1,-0.096505
PQBP1,-0.11834
RHD,-0.046905
ENDOD1,-0.14652
FAM184B,-0.10269
ZNF783,0.034786
PDE6A,-0.12733
BPTF,-0.14547
OR6A2,0.11193
C12orf43,-0.022404
NUMB,-0.11915
DZANK1,-0.15082
DPYD,-0.14503
MGAT1,0.097608
LRRC8A,-0.15261
FAM47A,-0.093859
TMCC3,-0.13974
LY9,-0.087739
ADGRG6,-0.052552
ZNF765,-0.14031
CYFIP1,0.11449
ZNF160,-0.023878
IL6,0.012405
TNFRSF1B,-0.14033
MLYCD,0.15557
LILRA2,-0.038413
ABCA4,-0.15464
SEC24D,0.22719
ARL14,0.06613
NXT2,-0.076851
USP26,-0.039071
DHRS12,0.024013
CYB5R2,0.087141
OR4C3,0.069984
GALNT1,-0.13497
PGLYRP1,-0.17612
TJAP1,0.10088
TMEM186,0.0051963
WFDC5,-0.060452
ACSL6,-0.083268
APOLD1,0.034554
SIAE,-0.034262
AGR3,-0.011991
SOX3,0.04989
CFAP47,0.039072
PSG11,-0.094577
DPEP3,-0.10201
KRT34,0.03412
RAB15,0.031644
MTA1,0.0082445
C1RL,-0.099884
ADAMTS14,-0.15068
TBC1D22B,-0.09514
LMTK2,0.074038
CXorf38,-0.081919
SLTM,-0.15625
TXNRD3,0.14621
AKAP8L,0.010438
C8orf48,0.04209
GSDMB,-0.010672
CSH2,0.036382
TVP23A,-0.12195
NAPA,-0.030536
ALG1L,0.14856
GATB,0.000957
ESPN,-0.0057312
OR52N5,-0.047729
VCAM1,-0.015362
TIGD4,-0.075129
EML4,-0.15221
DCD,-0.12003
ST3GAL6,-0.079086
NOS3,-0.049524
TMEM258,-0.14237
MYO1E,-0.028628
SPRY1,0.073726
C7orf31,0.055592
EFNA5,0.0098852
HFE2,0.021262
ARMC3,0.020202
ERCC2,-0.098474
ARL17A,-0.16597
THNSL2,-0.070623
IKZF5,0.017095
LRRC39,-0.13391
S100Z,-0.015428
ADH1C,-0.082254
TEX264,0.027156
CNMD,0.010688
ARL3,0.060597
TDGF1,0.11121
EIF1AY,-0.082009
SRP14,0.011354
LOC100129697,-0.14902
ITIH4,-0.085141
SGSM1,-0.062899
TREX1,-8.1492e-05
LRP2,-0.026028
ARHGAP28,-0.1956
HEMGN,-0.063907
GGH,-0.048422
SLC35C2,0.098774
ZMYM4,0.13984
LRRC19,0.090732
SPATA46,0.04301
TFEC,-0.030958
SMIM23,-0.08788
STRAP,-0.099762
RRNAD1,0.14874
CLEC2D,0.02288
STK32C,-0.04956
SLC25A20,-0.085102
OR5P3,-0.14963
TGFBR3L,0.095918
PTGFRN,0.017683
ATOH8,-0.14145
TTLL2,0.14404
CSNK1G3,0.096477
ACER1,-0.078044
SUN1,-7.2471e-05
EHHADH,0.18297
PCDHGA4,0.0051701
MGP,0.036711
CABS1,-0.046507
ARHGAP39,-0.019123
C19orf60,0.01064
GCNT7,-0.047738
SNTG1,-0.089091
FBXO24,-0.083338
HCAR2,-0.068226
KCNK4,-0.11353
SURF4,-0.016802
HSPA12B,-0.095606
ANKS1A,-0.069442
COA4,-0.14875
LOC101928093,0.17849
SIK1,-0.13641
PTGR2,0.011699
MSRB1,-0.17678
HDAC5,-0.12996
ABHD17B,-0.087575
CNTFR,-0.016335
CTGF,0.008653
DPP8,-0.11595
IDH3B,-0.057376
EXOC3L1,-0.1266
CNFN,-0.1671
UBE2O,-0.10725
CARMIL2,-0.1576
LAMC2,0.00054376
MDP1,-0.08611
MRPS7,-0.039488
C2orf73,-0.17069
DRC1,-0.11745
A2ML1,-0.10804
HIST1H2AG,-0.11127
AEN,-0.019521
C16orf62,0.23543
KIF24,0.053637
NAP1L4,-0.097591
CCDC127,-0.089179
ZNF503,-0.18935
PPP1R2,-0.045659
PDE6C,-0.084805
B3GAT3,-0.083348
PRRG2,0.015781
DDO,0.050776
NETO1,-0.13642
LAMP3,-0.18418
LAMA3,0.058372
LZTS1,0.078609
GPR20,-0.12166
CACNA2D3,0.22803
LILRA6,-0.10879
NDUFS3,-0.021855
FBXO8,0.020466
PAX7,0.03445
CLVS1,-0.089913
FAM198A,0.083813
TEX12,-0.096694
SMIM7,-0.1242
KBTBD4,0.029692
SPDYA,-0.010749
C11orf16,-0.072414
ABCB4,0.050968
SMO,-0.086211
FRS2,-0.081124
HTR1A,-0.1161
MEDAG,-0.065242
WDTC1,-0.059965
AGT,-0.059215
TJP2,-0.19099
ZNF705A,-0.067617
TM4SF18,-0.20508
HIST1H4B,-0.11676
HSD3B2,-0.074083
BPIFA2,-0.10182
OLR1,-0.11353
RTP3,-0.089599
AP3M1,-0.14746
TMEM18,-0.17618
ALG1,0.010421
ARID4A,0.050756
OR2F2,-0.035877
SIGLEC5,-0.05735
KCNAB3,-0.11593
CAPN11,0.029353
NPEPL1,-0.13874
TTBK1,-0.16949
GPC1,0.11686
SERPINA1,-0.08823
CST1,-0.060209
KRTAP2-1,-0.14159
STK16,-0.0044776
MMAA,-0.10858
ALKAL2,0.0086674
DCTN6,0.15777
C1orf100,-0.1148
MYH11,-0.14308
TMEM11,-0.050819
CXCR2,0.067021
SRGAP1,-0.1446
RAB41,-0.067621
HIST1H2BO,-0.081236
UBQLN1,0.18635
FGF2,-0.0039504
SFTPC,-0.069772
AKR1B10,-0.027294
DCX,-0.039018
LDHA,-0.053931
PCDHGA10,0.088911
ZNF710,-0.097449
ALDH1A1,-0.14026
WASHC4,0.023871
NXPH2,0.085636
PRAMEF4,-0.1188
CRIPAK,-0.079347
LILRB3,0.16862
PHF19,-0.031463
ZC3H15,0.021919
ZKSCAN3,-0.10049
S100A12,0.0062985
OXR1,-0.022768
SNX2,-0.033559
RAG2,-0.11231
MED19,-0.018738
C16orf78,-0.036361
OR1F1,-0.015297
KRT17,-0.032255
PRSS41,-0.033941
EBPL,0.048531
SERPINA3,-0.12345
BACH1,-0.16327
TRPM3,-0.028834
THAP7,-0.0030793
P2RY12,-0.14529
POLR3GL,0.056855
IFT74,-0.042373
ZNF623,-0.0068339
CDK15,-0.1264
NID1,0.088753
TRIQK,-0.10083
RNF135,-0.1811
CYP39A1,0.11416
CCDC65,-0.15604
ZNF730,0.0090964
SLC22A6,-0.093208
CDHR4,-0.11941
TOGARAM2,-0.14458
CYB5D2,-0.052393
GDF5,-0.11656
GMPR,-0.11354
S100A7A,-0.013986
CPEB4,0.074806
LCA5,-0.16506
CELF1,-0.10492
HSPA2,-0.085663
C2orf16,-0.065573
ACOD1,-0.1323
C21orf140,0.053805
ZNF428,0.043573
CCDC136,-0.225
DAZAP1,-0.11846
NFE2L2,-0.012155
RUSC1,0.0053676
FRY,0.070838
TMEM27,-0.16309
TNFRSF25,0.11199
LMNB2,-0.0096653
KRTAP22-2,-0.024004
ZNF630,0.04018
DPH5,-0.10659
C1QL2,-0.10593
TENM2,-0.1694
C1orf115,-0.11322
PPP1R12C,0.17973
MLF1,0.063456
PLAC9,0.12425
FER,-0.20691
ESPL1,0.12687
FAM53C,-0.12035
IFNL4,-0.094237
TRAPPC6A,0.032913
SSX2IP,0.043962
ARHGEF33,-0.087884
SIGLEC12,0.087348
FBXW8,-0.074929
ANO7,0.17263
FMNL2,0.11329
RSAD2,-0.11268
ZNF562,-0.070377
LOC388282,-0.083591
ODF2L,-0.038789
FGD6,0.1013
ANGPTL5,0.09691
AVL9,-0.074562
GLI3,-0.0349
KLRC2,0.1373
EDN2,-0.066351
BYSL,0.04345
GDE1,-0.11738
SPSB3,-0.10978
ANKHD1,-0.060912
MANBA,0.002141
ARPC5,-0.15589
POTEA,-0.22516
ZNF510,-0.093259
SPATA31C2,-0.16972
TNFSF15,0.041825
B3GALT1,-0.12712
ST6GALNAC3,0.056314
OR4C11,0.033417
MYO6,-0.030813
PHF10,-0.13626
FBXW11,-0.03617
CAMK2A,-0.15197
DNAAF5,-0.115
GFI1,0.23396
MTRNR2L9,-0.19293
KCNH3,-0.16247
LRP10,0.032345
KIF13A,-0.038948
ZCCHC13,-0.075761
KIAA1462,-0.08671
LTB,-0.052923
MYCBP,-0.017905
STPG2,0.055525
RANBP1,0.12719
MARF1,-0.18179
PTH1R,0.058507
LRRFIP2,0.080063
CKS2,-0.08836
CSMD2,0.028688
COL4A2,0.083092
MAGEA10-MAGEA5,-0.16901
KRTAP21-3,0.029791
APLNR,0.028844
SACM1L,-0.097747
WT1,0.027875
LOC101929372,-0.080663
CD151,0.10895
CIR1,-0.16764
ANKRD33B,-0.0068972
CST6,-0.0015492
BBIP1,0.02549
TIE1,-0.11165
URM1,-0.034879
PAPD7,0.16202
UNC45B,-0.0095058
DUSP5,0.0093521
AIM2,0.082198
ACAD8,-0.16325
AP3S1,-0.093803
ISX,-0.075547
ZNF20,0.069265
LMAN1,-0.13069
ZNF425,-0.13603
NAMPT,-0.11147
OR2T8,0.014228
LOC286068,-0.0070073
RAB4A,-0.076688
REG4,0.07279
KIAA0408,0.076408
OR4P4,-0.011995
HLCS,-0.16994
ZNF83,0.078826
CA14,0.16641
DZIP3,-0.075904
RFPL4B,-0.14808
GPR174,-0.21805
FBXO10,0.00537
TMEM97,-0.086832
LHX4,-0.076612
MAGEA6,-0.047069
KRTAP13-4,-0.095818
ADAM23,-0.20382
OBP2B,-0.06702
OR4A5,-0.10651
TBC1D32,-0.12177
CCDC24,-0.057472
BAIAP2,0.0064086
INHA,0.013974
NOD1,-0.039731
CALML5,-0.01021
HEATR1,0.061119
NEMP2,0.12893
ORAI3,-0.16914
NME5,-0.024366
VCX,0.13875
EYA3,-0.080321
ZNF524,0.062186
PDF,-0.12361
IGF2BP1,0.025935
KLHL31,-0.083264
ACSF2,0.084533
P4HA1,0.012269
HMGCS1,-0.03073
OR4K14,-0.15461
PADI6,-0.054854
CDC123,-0.028741
VSX1,-0.066756
DHX34,0.21949
BABAM1,-0.024479
GRIP2,0.040679
FAM210B,-0.039606
NTF4,-0.12982
TMEM53,-0.098286
CRIM1,0.017214
ADAMTSL4,-0.015985
PTPN14,-0.086113
C3orf36,-0.17073
LRIF1,0.037877
BZW1,-0.1456
SLC45A4,-0.050475
TNFSF13,0.077673
KRTAP10-3,0.13649
TCEANC2,-0.094866
IFNA14,0.055208
PCDHA1,0.11493
PSD4,-0.093194
C1S,0.072766
CH17-360D5.1,-0.034385
MYOD1,0.061779
CHAC1,-0.086361
SLC13A5,-0.075785
SRSF6,-0.069867
WDR88,-0.08229
GTF2H4,0.031705
KIAA0319,0.012694
NXPH1,-0.011662
TROVE2,0.01825
SENP2,-0.1239
PCDH11Y,-0.077986
KRBA1,0.055825
OLFML1,-0.10868
SNX12,-0.031984
REEP3,0.020414
SOBP,-0.064707
AXL,-0.10493
HSPB7,-0.021399
FAM227B,0.2041
TM4SF4,-0.14814
OR7E24,-0.10321
TTLL12,-0.10416
CISD3,0.013041
PRR25,-0.075468
KIF5B,0.067627
RP1,-0.048279
FEZF1,-0.088889
IFFO1,0.12853
H1FX,0.065503
GIGYF1,0.053541
RARS,-0.036584
KRTAP9-3,0.07846
PRR15L,-0.0793
KDM4D,0.16906
RAB19,-0.15622
SLC2A4,-0.034427
UPF3A,-0.080921
OR6T1,-0.021849
CTXN3,0.036121
PIBF1,-0.11685
SLC6A7,-0.070892
PLCL1,-0.033501
MACROD1,-0.0022894
HNF1A,0.073397
SPATA18,-0.16208
F5,-0.11411
DNAH1,-0.033067
S100A5,-0.050604
SLC2A13,-0.066617
TEX36,0.038262
NEMP1,0.068917
SLC25A3,-0.035757
LMNB1,0.1581
PIWIL1,0.02841
MGAM2,0.0224
CRELD1,-0.13571
KRT3,-0.090108
WFDC6,-0.0048887
CLDN18,0.079287
PTGDS,-0.091721
CCNA1,-0.053605
BAAT,-0.032544
SYNE2,0.11503
SOCS2,-0.10808
CENPH,0.10178
FMO5,-0.089916
DYNAP,-0.1642
SYNE4,-0.078657
PAX9,0.024729
ZNF318,-0.13332
TRAF3IP2,-0.12359
LPCAT1,0.19914
CHRNA9,0.23574
VGF,-0.057154
KRT9,-0.091113
NBPF1,-0.10067
ANO6,-0.023646
THEG5,-0.03942
ARF4,-0.15246
HGD,-0.14702
CLIP4,0.018982
CHST4,0.021697
ACKR2,-0.093882
KRT36,-0.11183
C10orf113,-0.074404
MRPL54,-0.16075
HRC,-0.10797
TTYH1,0.027069
CALHM2,0.017455
YIPF4,-0.1411
INPP5B,-0.0079103
GPR17,-0.030628
ZNF22,-0.017518
CLCA4,-0.053808
NUCB2,-0.05708
IMPG2,-0.048543
TIGD7,-0.015986
APOPT1,-0.084997
SAE1,-0.031555
MST1R,-0.067366
SELENOF,-0.015144
DENND1C,-0.13112
FAM83E,-0.1108
SHISA4,-0.028274
LARGE1,-0.014873
GYG1,0.057663
SPTA1,-0.21578
SYNE1,-0.12223
OR51M1,0.01491
CHST5,-0.019349
TCP10,0.0027374
NUDCD1,-0.048927
OGFRL1,-0.085821
BRI3,0.46515
RAET1G,-0.13277
SKA1,0.097212
TIAM1,-0.037853
TSC22D3,-0.088393
LRRC66,-0.057177
RBFOX2,-0.086388
IL27,-0.10263
COMMD10,0.060675
SYPL2,-0.15927
CCDC134,0.040482
DCUN1D3,-0.1002
MYD88,-0.064112
OSGEPL1,-0.00016692
OR6C3,0.17542
KRTAP9-8,-0.10334
LRRC4B,-0.14722
FCRL6,-0.13435
TRPM6,-0.015112
LRRC59,0.093529
CREB3L1,-0.096488
ECHDC2,0.088436
DLL4,0.13299
MORN2,0.14645
AMER2,0.079514
ZNF850,0.04341
ZNF3,0.013893
RBKS,0.062284
MUC7,-0.031339
MORN3,0.019397
C7orf73,0.051254
SLC28A2,0.017022
TAX1BP3,0.14366
OR9Q1,-0.038538
LAG3,-0.11973
HIST1H4F,-0.020847
MBD3L4,-0.20169
CLDN2,0.0071628
SNRNP35,-0.16279
SLC35B2,-0.048314
TUBA8,-0.024126
NMBR,0.083129
MAGEL2,-0.15748
NEFM,-0.17357
FLRT1,-0.032563
FKBPL,0.069135
KLC1,-0.18859
ZNF669,-0.13872
MIEN1,0.39283
GIMAP5,-0.09143
SPRED2,-0.082691
SPARC,0.0059786
CATSPERB,-0.065418
ERICH6B,-0.13291
BATF2,-0.0053846
INO80C,-0.13954
TMEM131,-0.027503
BEND3,-0.052874
SLC2A2,0.10629
FAM181A,-0.11643
TMEM35A,0.094761
WDR1,-0.21346
CLDN3,0.10159
C1orf195,0.10638
CLSTN3,0.035387
FAM228A,-0.08144
SP5,0.16321
ODF3L1,-0.071808
ALKBH7,0.13623
PPP1R13B,0.017612
LCE1C,-0.15174
HSPA5,-0.03825
CTSG,0.014569
DGKD,-0.20879
GTF2F2,-0.0081868
NMRAL1,0.1962
RPS27,0.12923
ZNF140,-0.0090088
TBX3,-0.051234
CD96,0.095998
CDON,-0.086426
USP17L7,-0.17503
ALS2CR12,-0.20133
PAX1,0.16865
LRIG3,0.045452
CMSS1,0.0004465
NPHP4,0.31904
UNKL,-0.0991
DAP,0.056974
GTF2H2C,0.11409
ACADL,0.052293
ELMSAN1,0.02246
GAA,-0.13736
CYP4V2,-0.072318
RPGRIP1,-0.090757
TOMM7,-0.075009
GNPTAB,0.0051763
C2orf68,0.060839
SYVN1,-0.045621
COL4A2-AS2,-0.013678
RPS6KB2,-0.01298
CLEC4E,-0.15697
RGPD8,-0.0056427
OR9G1,0.0128
HTR3B,-0.15558
ZSCAN30,-0.10651
SEMA4B,-0.16051
ZIM3,0.049688
C7orf77,0.0010055
HEMK1,-0.15779
DNAH14,0.020476
PKDCC,-0.059766
CCL7,-0.060827
CASP14,-0.073276
FLI1,-0.022113
ENO3,-0.080039
ASB9,-0.11843
PATE4,-0.085887
MCAT,-0.054014
GPM6B,0.1157
DEFB130,-0.14941
TMEM176B,0.03133
PMVK,-0.0093976
PIP4K2C,0.21116
ZNF350,-0.030255
OR2J2,0.024885
CSN3,-0.028999
RPS6KA4,-0.079934
FAM19A5,-0.012292
STUM,-0.095572
MAGEH1,-0.044216
F9,-0.042208
OR5L2,-0.13991
SSB,-0.11327
GRPR,0.14512
AQP12A,-0.14952
AARSD1,-0.080553
PIWIL2,0.06663
CAMK2G,0.049109
BAG3,0.16422
LRRC61,0.26474
KRT32,0.12884
CBY1,-0.11627
FGD4,-0.067555
TNIP2,-0.20663
SEMG1,-0.090069
LOC100129083,0.066653
IFITM3,0.0028595
CD177,-0.077863
BCL7A,0.11992
ZNF555,-0.05992
MMP26,-0.0094254
PCDHA6,-0.077985
BTK,0.10307
WNK3,0.04998
CNST,-0.12317
PAK6,-0.082252
SLC30A8,-0.015758
CD14,-0.081058
CCNDBP1,0.17429
TMEM5,0.0173
POLR3A,0.079949
OR5K3,-0.05606
TMEM86B,-0.16725
CEP295NL,-0.11408
TMA16,-0.10171
SSTR1,0.25856
MS4A5,0.0072275
REG3A,-0.12351
N4BP2L2,-0.056331
TMEM61,-0.060504
WDFY4,0.012799
PRKD1,0.26977
TOP2B,-0.022167
RHOT1,-0.032496
PKHD1,-0.072411
TRIM56,-0.091999
CAMSAP3,-0.022828
ZNF429,0.082977
GPR19,0.0002336
KIAA1683,0.0058653
NPW,0.06971
CYP4A22,-0.08513
HSP90B1,0.05699
MC1R,0.010976
CD84,0.036261
PHKG2,-0.098902
MIS18BP1,0.023579
CHMP4C,0.012571
KCNIP2,-0.063531
PRM2,-0.092587
TMEM106A,-0.15057
MSANTD3-TMEFF1,-0.026323
SLC25A44,-0.11356
GTPBP4,0.12199
HIST1H3H,-0.11652
NOP10,-0.042066
VMAC,-0.10086
CLDN23,-0.037033
SSSCA1,-0.14271
FLOT2,-0.054166
AKAP1,0.010691
TNFAIP3,-0.063688
TEX26,-0.11043
PCDH8,-0.11617
AK7,0.17071
OMD,0.11117
KIAA1211L,-0.026602
DCAF12,-0.0096469
SEC23A,0.27016
UNC80,-0.010001
SFXN4,-0.11067
TLDC2,-0.12092
TMEM218,-0.010597
MEGF9,-0.18709
PCDHA13,-0.056944
HOXD4,-0.092092
KLHL4,-0.040302
ACLY,0.0041056
DIABLO,-0.031155
CASP3,-0.15368
ATP1B1,-0.028425
SLITRK3,-0.029396
CUL7,-0.016781
AURKC,-0.10928
PKN3,-0.020179
NTN5,-0.0018177
RAB7B,-0.043105
OR8D4,-0.039839
ATXN3L,-0.11104
SLC35B1,0.053153
TMX3,-0.12394
SLN,-0.090257
BATF3,0.17327
MYPOP,0.0066494
RUSC1-AS1,-0.016848
GJB4,0.035025
CSTF1,0.17042
GAPDHS,-0.013742
DKK1,-0.032778
SP140,-0.14813
CDH19,-0.15618
CRYGS,-0.15343
SMYD1,-0.064629
OR2L3,0.020266
SELENOT,-0.025608
MAGI1,-0.14272
MMP21,-0.046955
ZSWIM4,0.18473
FOXD2,-0.13235
EIF2A,0.03024
ASPRV1,-0.11178
BLOC1S3,-0.0074553
SERPINB7,-0.12188
TRMT1,0.1338
OR6B2,0.020094
CLCN7,-0.20344
CALM3,0.16254
HINT2,-0.051096
TUBA1B,0.21796
LHX3,-0.1044
PLSCR3,-0.082222
SYNJ2,-0.15449
SIM1,-0.132
ZNF843,-0.18743
IQSEC3,-0.043212
TRADD,-0.037312
GTF2A2,-0.040038
GCC2,0.043862
CCDC47,-0.15645
C1orf127,-0.14225
TSFM,-0.14711
USP17L2,-0.083183
MSN,-0.1111
MALSU1,0.13561
ARSB,-0.031933
C16orf59,0.14007
LRP2BP,-0.013919
TRAPPC4,0.1118
KIAA1958,-0.0040369
FGF10,0.066002
PATL1,-0.2159
SMPD4,0.14963
FAM133A,-0.13119
MEX3B,-0.11345
SRCIN1,0.045013
R3HCC1,-0.15916
ROPN1L,-0.024308
RNF126,-0.10758
RPS3,0.54166
ATP5SL,-0.16316
FKBP7,-0.049203
ZNF26,-0.077877
ITM2B,0.14173
IPO11,-0.013897
KCTD11,0.020934
ZDHHC22,0.074777
VNN3,-0.15295
MAP3K3,-0.08821
DAB2IP,-0.22077
PF4,-0.019198
FAM122B,0.046214
SYT13,-0.085024
ERC1,-0.030721
ZP2,-0.11091
ZNF891,-0.070505
ICK,0.1145
RAB4B,-0.096703
GOLGA6D,-0.18323
ACSBG2,-0.13557
RESP18,-0.14602
NFE2L1,-0.033899
C1orf106,-0.049539
BDNF,-0.070054
RAB5A,-0.038861
ATP6V0A4,-0.011427
LBX1,-0.073241
IL1RAP,0.075481
CYP4A11,-0.10029
CRADD,-0.020612
RNF208,0.062049
CBX2,0.073274
TFAM,-0.029681
WWC3,0.24698
KRTAP7-1,-0.063622
TGM1,-0.15872
CLDN9,-0.083648
KIF18A,0.066748
PIP5KL1,-0.061116
ATP6V0B,0.061053
RAB5B,-0.13252
BTNL9,-0.20634
ZP3,-0.12876
CHML,-0.09699
CD70,0.033929
OR5D14,-0.17922
MINPP1,-0.11538
FBXW10,-0.10999
PDZD11,0.028858
FOLR2,0.016241
TMEM17,0.089329
TMEM55B,-0.13432
SLC17A7,0.14782
KIF26A,0.11448
AP2M1,0.15837
RECQL5,-0.025018
LETM2,-0.082149
AKR7A3,-0.051424
BTBD1,-0.12905
MAGIX,0.023027
PMPCB,0.061257
ZNF74,-0.079567
SLC16A3,0.035913
LMF1,0.079252
TEX101,-0.038621
PKN1,0.29752
TNFAIP2,0.016873
MEF2D,-0.0078445
KATNBL1,0.15557
POC5,0.057578
PRKAR1B,-0.019881
MYBPC3,-0.10023
OR1A1,-0.18611
RBBP8NL,0.10293
NUTM1,-0.13712
ENG,-0.14142
OR2Z1,0.25632
LPIN2,-0.013269
GRB14,-0.040065
RIF1,0.087184
CCDC51,0.10922
GLUL,-0.12345
LSMEM1,-0.028732
YY1,-0.12781
DYRK4,-0.10191
TTC9C,-0.15161
PTBP3,-0.10533
ZBTB17,-0.1694
ARHGEF37,-0.048202
MED15,0.344
GEMIN4,-0.18177
BLCAP,0.0070194
CPNE8,-0.11011
MYCBPAP,-0.083105
ZBED3,-0.095264
LDLRAD1,-0.13375
LIPN,0.041256
ETAA1,-0.063715
NTRK3,0.0020804
LPAR4,0.10787
SCRT2,0.0046918
MAIP1,0.21577
ASPH,-0.10571
NOS1,-0.089192
KRTAP5-4,0.0094945
KRBOX4,0.04735
DPCR1,0.0447
WNT10B,-0.091627
PLXNA3,0.067676
IFNL1,-0.088555
TGM2,-0.11473
CNBP,0.19126
PLA2G2D,-0.077742
DRD2,-0.065275
MGAT4A,-0.18468
MYEF2,0.032623
TMED1,-0.10532
TFAP2D,0.016852
CD83,0.027671
OR5H15,-0.036841
PDLIM4,0.30441
YKT6,-0.039186
NAAA,0.11762
TBL1Y,0.081199
C12orf77,0.044463
MTDH,-0.071866
UBE2D2,0.0097015
AFTPH,-0.23038
