Gene,Score
DNM2,-0.37411
DNM3,0.0774495
DNMBP,-0.012425
DNMT1,0.37103
DNMT3A,0.125045
DNMT3B,-0.0273645
DNMT3L,0.06888
DNPEP,0.31601
DNPH1,0.1226885
DNTT,-0.219075
DNTTIP1,-0.49872
DNTTIP2,0.432695
DOC2A,0.01653605
DOC2B,0.111715
DOCK1,0.059305
DOCK10,-0.364775
DOCK11,-0.21741
DOCK2,-0.512055
DOCK3,-0.058895
DOCK4,-0.321995
DOCK5,-0.1213875
DOCK6,0.223935
DOCK7,-0.106665
DOCK8,-0.045207
DOCK9,0.026245
DOHH,0.202261
DOK2,0.36906
DOK3,0.32898
DOK4,0.28663
DOK5,-0.003574
DOK6,0.2434025
DOK7,-0.119603
DOLK,0.12377
DOLPP1,-0.65451
DONSON,0.469915
DOP1A,-0.06419
DOP1B,0.09359
DOT1L,0.0307195
DPAGT1,-0.0210285
DPCD,0.05461164
DPEP1,-0.0813
DPEP2,-0.084225
DPEP3,-0.040301956
DPF1,-0.071726
DPF2,-0.2208145
DPF3,0.004415
DPH1,0.08571
DPH2,-0.15178
DPH3,-0.00974866
DPH3P1,-0.174319
DPH5,-0.17576
DPH6,0.063705
DPH7,-0.2633485
DPM1,-0.003245
DPM2,0.25727
DPM3,0.0756355
DPP10,0.014655
DPP3,0.024845
DPP4,-0.061268
DPP6,-0.297481
DPP7,0.1557535
DPP8,-0.04336
DPP9,-0.1119205
DPP9-AS1,0.260445
DPPA2,-0.21713
DPPA3,-0.19436
DPPA4,0.132395
DPPA5,0.0377915
DPRX,-0.001505
DPT,0.0374405
DPY19L1,0.373955
DPY19L2,-0.0952195
DPY19L3,0.206704
DPY19L4,0.2605595
DPYD,0.0046245
DPYS,0.02083
DPYSL2,0.0019241
DPYSL3,0.186525
DPYSL4,-0.31676
DPYSL5,-0.3251435
DQX1,0.195075
DR1,0.120835
DRAM1,-0.015385
DRAM2,-0.1751565
DRAP1,0.097454
DRAXIN,-0.035992
DRC1,-0.01682
DRC7,0.31852
DRD1,-0.100129
DRD2,0.09554035
DRD3,0.18738385
DRD4,0.063705
DRD5,-0.253
DRG2,-0.0383255
DRGX,-0.227705
DRICH1,0.1833345
DROSHA,0.311105
DSC3,-0.138746
DSCAM,-0.5562
DSCAML1,0.043505
DSCC1,0.3465445
DSCR4,0.21233
DSE,0.530745
DSEL,-0.3043595
DSG1,-0.025845
DSG2,-0.19227
DSG3,0.009505
DSG4,0.01782
DSN1,0.187365
DSP,0.0597
DSPP,-0.11975
DST,0.166978
DSTN,-0.121887
DSTYK,-0.153112
DTD1,0.06379925
DTD2,0.39368
DTHD1,-0.034625
DTL,0.022421
DTNA,0.16718
DTNB,0.318185
DTNBP1,-0.192215
DTWD1,-0.0310345
DTWD2,0.1983705
DTX1,0.304265
DTX2,-0.044465
DTX3,-0.081085
DTX3L,-0.015993
DTX4,0.127905
DTYMK,0.249135
DUOX1,0.030885
DUOX2,-0.11794
DUOXA1,-0.025534
DUOXA2,-0.133345
DUS1L,-0.065165
DUS2,0.07423565
DUS3L,-0.0162305
DUS4L,-0.111832
DUSP10,0.46081
DUSP11,0.234756
DUSP12,-0.019492
DUSP13B,-0.23267
DUSP14,0.06498
DUSP15,0.21421
DUSP16,0.0652655
DUSP18,-0.0138065
DUSP19,0.0154655
DUSP2,0.1106975
DUSP21,-0.002315
DUSP22,0.1152575
DUSP28,0.016194
DUSP29,0.230145
DUSP3,-0.124191
DUSP4,-0.050665
DUSP5,-0.057438
DUSP6,0.154243
DUSP7,-0.07366
DUSP8,0.0771275
DUSP9,-0.041015
DUT,0.0134991
DUX4,-0.16878
DUXA,0.2059
DVL1,0.095782
DVL2,-0.05044
DVL3,0.1752805
DXO,-0.1321015
DYDC1,0.0929485
DYDC2,0.208095
DYM,-0.197745
DYNAP,0.0411695
DYNC1H1,-0.32786
DYNC1I1,-0.056665
DYNC1I2,-0.2009835
DYNC1LI1,0.22117
DYNC1LI2,-0.1984845
DYNC2H1,0.210755
DYNC2I1,-0.224005
DYNC2I2,-0.086348
DYNC2LI1,0.04707
DYNLL1,0.14951016
DYNLL2,0.02613
DYNLRB1,0.0363415
DYNLRB2,-0.25425
DYNLT1,0.193225
DYNLT2,-0.084622
DYNLT2B,-0.165019
DYNLT3,0.0148055
DYNLT4,-0.053288
DYNLT5,0.145817
DYRK1A,-0.53973
DYRK1B,0.087356
DYRK2,-0.08564
DYRK3,-0.102882
DYRK4,-0.0501455
DYSF,0.040521
DYTN,0.14296
DZANK1,-0.22782
DZIP1,-0.210705
DZIP1L,-0.02944
DZIP3,0.03408
E2F1,0.26198214
E2F2,0.31934
E2F3,-0.15902
E2F4,0.489355
E2F5,-0.2539275
E2F6,0.04726
E2F7,0.0659375
E2F8,-0.0016569
E4F1,0.1041235
EAF1,-0.1250695
EAPP,-0.1795255
EARS2,-0.09780015
EBAG9,-0.124955
EBF1,0.193566
EBF2,-0.106032
EBF3,-0.049105
EBF4,0.1180135
EBI3,-0.000445
EBLN1,0.226175
EBLN2,0.0116885
EBNA1BP2,0.481005
EBPL,-0.0155
ECE1,0.0845105
ECE2,0.243685
ECEL1,-0.050335
ECH1,-0.134456
ECHDC1,-0.1511695
ECHDC2,0.020385
ECHDC3,-0.096031
ECHS1,-0.19157
ECI1,-0.245185
ECI2,0.02496
ECM1,-0.09322975
ECM2,0.007165
ECPAS,-0.21855
ECRG4,-0.0530545
ECSCR,-0.017622
ECSIT,-0.468005
ECT2,-0.1362305
ECT2L,-0.058469
EDA,0.00362935
EDA2R,-0.32629
EDAR,-0.142525
EDARADD,-0.189085
EDC3,0.20516
EDC4,0.33782
EDDM3A,-0.0296475
EDDM3B,-0.08985
EDEM1,-0.0693845
EDEM2,-0.18578
EDEM3,0.091818
EDF1,0.472055
EDIL3,0.03115
EDN1,-0.172105
EDN2,-0.00462
EDN3,0.016435
EDNRA,0.313375
EDNRB,0.141054
EDRF1,-0.1652475
EEA1,0.1140755
EED,0.277302
EEF1A1,-0.188484
EEF1A2,-0.189895
EEF1AKMT2,0.317545
EEF1AKMT3,0.140403
EEF1B2,-0.114981
EEF1D,0.04417
EEF1E1,0.078445
EEF1G,0.014835
EEF2,0.1819445
EEF2K,-0.0151055
EEF2KMT,-0.37735
EEFSEC,-0.14776196
EEIG1,0.298223
EEIG2,-0.054611
EEPD1,-0.142465
EFCAB11,0.007045
EFCAB12,0.05753405
EFCAB13,0.0947065
EFCAB14,0.0750005
EFCAB2,-0.0433185
EFCAB3,0.08203
EFCAB5,0.30566
EFCAB6,-0.0867885
EFCAB7,-0.2736
EFCAB8,0.18517
EFCAB9,-0.12962
EFCC1,-0.045392
EFEMP1,0.35474
EFEMP2,-0.267265
EFHB,0.30662
EFHC1,0.21025
EFHC2,-0.140031
EFHD1,-0.1304315
EFHD2,-0.02487
EFNA1,0.203455
EFNA2,0.03065
EFNA3,0.106535
EFNA5,-0.377605
EFNB1,0.0463315
EFNB2,0.0008805
EFNB3,-0.301965
EFR3A,0.219085
EFR3B,-0.55402
EFS,0.2050995
EFTUD2,0.27705
EGF,-0.150825
EGFL6,-0.09378
EGFL7,-0.03062
EGFL8,0.14316535
EGFLAM,-0.0838035
EGFR,0.03106
EGLN1,0.27352
EGLN2,-0.14881
EGLN3,0.12421
EGR1,-0.167067
EGR2,-0.244564
EGR3,-0.1249225
EGR4,-0.1763405
EHBP1,0.127087
EHBP1L1,-0.0328145
EHD1,0.173282
EHD2,0.038795
EHD3,-0.301535
EHD4,0.1470505
EHF,0.20286
EHHADH,0.1034485
EHMT1,0.1387315
EHMT2,-0.1248155
EI24,0.323125
EID1,-0.2370875
EID2,-0.082862
EID2B,0.351815
EID3,0.05151
EIF1,-0.203085
EIF1AD,0.134175
EIF1AX,0.09303
EIF1AY,-0.0983055
EIF1B,0.10095
EIF2AK1,0.15056
EIF2AK2,-0.161135
EIF2AK3,-0.00689
EIF2AK4,-0.31785
EIF2B1,-0.21342
EIF2B2,-0.816805
EIF2B3,-0.1959539
EIF2B4,-0.378305
EIF2B5,-0.51368
EIF2D,-0.16068
EIF2S1,-0.030549
EIF2S2,0.009634
EIF2S3,-0.47111
EIF3B,0.899895
EIF3C,0.607515
EIF3D,1.016205
EIF3E,0.018735
EIF3F,0.49723
EIF3G,0.662355
EIF3H,0.183185
EIF3I,0.469495
EIF3J,-0.150115
EIF3K,1.21084
EIF3L,-0.0673125
EIF3M,0.502165
EIF4A1,0.1164175
EIF4A2,0.09583
EIF4A3,0.55404
EIF4B,-0.0294185
EIF4E,0.0913775
EIF4E1B,-0.051435
EIF4E2,0.32579
EIF4E3,0.0384665
EIF4EBP1,0.432485
EIF4EBP2,-0.26121
EIF4EBP3,-0.04944
EIF4ENIF1,0.164995
EIF4G1,0.28385
EIF4G2,0.045025
EIF4G3,-0.0222965
EIF4H,0.1227
EIF5,0.1138385
EIF5A,-0.0610705
EIF5A2,0.0379539
EIF5AL1,0.182302
EIF5B,-0.40741
EIF6,0.3001
EIPR1,0.0383475
ELAC1,0.0266025
ELAC2,-0.06367
ELANE,0.19466
ELAPOR1,0.0777455
ELAPOR2,-0.10381
ELAVL1,-0.1616775
ELAVL2,-0.0575035
ELAVL3,-0.068084
ELAVL4,0.468565
ELF2,0.0252575
ELF3,0.073227
ELF4,-0.1546665
ELF5,0.1405015
ELFN1,-0.0789295
ELFN2,0.0219895
ELK1,-0.27919
ELK3,0.20784
ELK4,0.083345
ELL,-0.0659655
ELL2,0.341275
ELL3,-0.0502945
ELMO1,-0.0252204
ELMO2,-0.08027
ELMO3,-0.07119
ELMOD1,0.06034
ELMOD2,-0.021822
ELMOD3,0.19461
ELOA,0.0995555
ELOA2,-0.1275485
ELOA3B,0.042333
ELOB,-0.03836585
ELOC,0.224495
ELOF1,-0.310219
ELOVL1,-0.1456405
ELOVL2,-0.0173765
ELOVL3,0.09154
ELOVL4,-0.159025
ELOVL5,-0.020795
ELOVL6,0.080489
ELOVL7,0.2502
ELP1,-0.53153
ELP2,-0.28176
ELP3,-0.352265
ELP4,-0.20991
ELP5,-0.269775
ELP6,-0.19866
ELSPBP1,-0.25887
EMB,0.0081625
EMC1,-0.092141
EMC10,-0.270765
EMC2,-0.350373
EMC3,-0.0269275
EMC4,-0.0162895
EMC6,0.0378
EMC7,-0.1737
EMC8,-0.1114605
EMC9,-0.227325
EMCN,0.334585
EMD,-0.15271
EME1,0.052824
EME2,-0.0906615
EMG1,0.06131
EMID1,-0.00701
EMILIN1,-0.116745
EMILIN2,0.20872
EML1,-0.149145
EML2,-0.088089
EML3,0.0605325
EML4,0.45283
EML5,-0.0946535
EML6,-0.1103395
EMP1,-0.1430955
EMP2,0.27004
EMP3,-0.62598
EMX1,-0.30231
EMX2,-0.064938
EN1,-0.0038645
EN2,0.008555
ENAH,0.2089305
ENAM,-0.097834
ENC1,-0.4094
ENDOD1,0.01275
ENDOG,-0.014145
ENDOU,-0.07574
ENDOV,-0.21365
ENG,0.2117205
ENGASE,0.0897665
ENHO,-0.0119695
ENKD1,0.1170005
ENKUR,-0.215165
ENO1,-0.229835
ENO2,0.0908955
ENO3,0.0410845
ENO4,-0.110734
ENOPH1,-0.332825
ENOSF1,-0.041331
ENOX1,0.0437505
ENOX2,-0.1161295
ENPEP,-0.13186
ENPP1,-0.089015
ENPP2,0.0613085
ENPP3,-0.132074
ENPP4,-0.0801505
ENPP5,0.0872295
ENPP6,-0.081945
ENPP7,-0.03459
ENSA,-0.023925
ENTHD1,0.098572
ENTPD1,-0.15579
ENTPD2,-0.024635
ENTPD3,-0.076513
ENTPD4,-0.0524532
ENTPD5,0.0589
ENTPD6,0.19034
ENTPD7,-0.18269
ENTPD8,0.030798
ENTR1,-0.066295
ENTREP1,0.0975915
ENTREP2,0.0817795
ENTREP3,-0.2024
ENY2,-0.2645515
EOGT,0.130325
EOLA1,-0.091316
EOLA2,0.15214
EOMES,-0.08691
EP300,0.2687315
EP400,0.48892
EPAS1,-0.286745
EPB41,-0.00065875
EPB41L1,0.11663
EPB41L2,-0.108163
EPB41L3,-0.051295
EPB41L4A,0.31148
EPB41L4B,-0.127764
EPB41L5,0.21637
EPB42,-0.045547
EPC1,0.0412185
EPC2,0.255006
EPCAM,0.31144
EPDR1,-0.1540435
EPG5,0.191968
EPGN,0.02707
EPHA1,0.3606
EPHA10,0.279585
EPHA2,-0.1311975
EPHA3,-0.0864455
EPHA4,-0.07123
EPHA5,-0.09251
EPHA6,0.092494
EPHA7,0.1794515
EPHA8,0.0563135
EPHB1,0.03925
EPHB2,0.2954605
EPHB3,-0.113475
EPHB4,-0.088485
EPHB6,-0.0710565
EPHX1,0.0654265
EPHX2,0.18316
EPHX3,0.0605785
EPHX4,0.539105
EPM2A,0.21128
EPM2AIP1,0.013174
EPN1,0.257885
EPN2,-0.083485
EPN3,-0.732835
EPOP,-0.140524
EPOR,-0.257895
EPPIN,0.1894457
EPPK1,0.19917
EPRS1,0.0008415
EPS15,0.06696
EPS15L1,0.16505
EPS8,-0.243641
EPS8L1,-0.28063
EPS8L2,0.082007
EPS8L3,-0.2205315
EPSTI1,-0.19095
EPX,0.12654
EPYC,-0.274465
EQTN,0.0030775
ERAL1,-0.15367
ERAP1,-0.131702
ERAP2,-0.1715645
ERAS,0.2337985
ERBB2,0.129744
ERBB3,0.06987275
ERBB4,0.01836
ERC1,-0.40589
ERC2,0.078219
ERCC1,0.25662
ERCC2,-0.3814975
ERCC3,-0.373635
ERCC4,0.1543335
ERCC5,-0.01366
ERCC6,0.260625
ERCC6L,0.07
ERCC6L2,0.18548
ERCC8,0.118394
EREG,0.153325
ERFE,-0.259575
ERG,-0.213495
ERG28,0.1714605
ERGIC1,0.0427465
ERGIC2,-0.01648
ERGIC3,0.21503
ERH,-0.020932
ERI1,0.128735
ERI2,0.1583865
ERI3,0.183812
ERICH1,0.1612945
ERICH2,0.07532
ERICH3,0.2714
ERICH4,0.1710265
ERICH5,0.045556
ERICH6,-0.156899
ERICH6B,-0.26716
ERLEC1,-0.120705
ERLIN1,-0.18376
ERLIN2,0.0753655
ERMAP,0.01413
ERMARD,-0.144915
ERMN,-0.10876
ERMP1,-0.12183
ERN1,0.190435
ERN2,-0.134885
ERP27,0.1473435
ERP29,0.02155
ERP44,-0.14093
ERRFI1,0.11641724
ERV3-1,-0.1127742
ERVFRD-1,0.0631575
ERVH48-1,0.206796
ERVMER34-1,-0.049815
ERVV-1,0.1755955
ERVV-2,-0.34717
ERVW-1,0.1409401
ESAM,0.08984
ESCO1,-0.1758065
ESCO2,-0.0543625
ESD,-0.09166
ESF1,0.127815
ESM1,-0.31652
ESPL1,-0.313045
ESPN,0.181586
ESPNL,-0.2354695
ESR1,0.1448
ESR2,-0.007515
ESRP1,0.168986
ESRP2,0.0973515
ESRRA,0.01697
ESRRB,-0.009445
ESRRG,-0.112937
ESS2,-0.023705
ESX1,0.1746
ESYT1,-0.041648
ESYT2,-0.243215
ESYT3,0.125754
ETAA1,0.10391955
ETF1,-0.2975425
ETFA,-0.16999
ETFB,0.2021365
ETFDH,-0.012447
ETFRF1,0.0059025
ETHE1,0.0930755
ETNK1,-0.567305
ETNK2,0.12184065
ETNPPL,-0.15138
ETS1,-0.1633
ETS2,0.1709645
ETV1,-0.111603
ETV2,-0.1515545
ETV3,0.094123
ETV3L,-0.240275
ETV4,-0.07911
ETV5,-0.22316
ETV6,0.0015825
ETV7,0.0771795
EVA1A,0.1519025
EVA1B,0.0751065
EVA1C,-0.249885
EVC,-0.064909
EVC2,-0.12456
EVI2A,0.1432535
EVI2B,-0.17464
EVI5,-0.20311
EVI5L,0.049141
EVL,-0.103225
EVPL,-0.143403
EVPLL,-0.12477
EVX1,0.219205
EVX2,0.01714
EWSR1,-0.25076
EXD1,0.1037885
EXD2,0.10106
EXD3,-0.269185
EXO1,0.04233
EXO5,-0.107025
EXOC1,-0.310835
EXOC2,-0.57864
EXOC3,-0.24438
EXOC3L1,0.151455
EXOC3L2,0.00999
EXOC3L4,0.2290065
EXOC4,-0.65804
EXOC5,-0.164563
EXOC6,-0.209965
EXOC6B,-0.061448
EXOC7,-0.384745
EXOC8,-0.08273
EXOG,-0.1343135
EXOSC1,0.039375
EXOSC10,0.169713
EXOSC2,0.0967935
EXOSC3,-0.0827185
EXOSC4,-0.04969
EXOSC5,-0.049922
EXOSC6,0.005698972
EXOSC7,0.0404575
EXOSC8,-0.091377765
EXOSC9,-0.0394695
EXPH5,0.205515
EXT1,-0.0720526
EXT2,0.0338345
EXTL1,-0.0068125
EXTL2,0.1882635
EXTL3,0.0473365
EYA1,-0.00442
EYA2,0.140978
EYA3,-0.004574
EYA4,-9e-05
EYS,-0.0203
EZH2,-0.1300975
EZHIP,0.038072
EZR,-0.1206155
F10,0.225595
F11R,-0.058235
F12,0.0144695
F13A1,-0.148605
F13B,-0.002785
F2,-0.063645
F2R,0.28777
F2RL1,0.236045
F2RL2,-0.1693405
F2RL3,0.5149
F5,-0.042695
F7,0.1128195
F8,0.12382
F8A1,0.31656
F8A2,0.1311545
F8A3,-0.51423
F9,-0.0932312
FA2H,0.099039
FAAH2,-0.164615
FAAP100,-0.194094
FAAP20,-0.183819
FAAP24,0.2572952
FABP1,-0.16277
FABP12,0.123398
FABP2,0.1406185
FABP3,0.06576
FABP4,0.044187
FABP5,0.216175
FABP6,0.162537
FABP7,-0.191575
FABP9,0.300377
FADD,0.10729
FADS1,-0.179885
FADS2,-0.177285
FADS3,0.079513
FAF1,-0.16822
FAF2,-0.59674
FAHD1,-0.045635
FAHD2A,0.114273
FAHD2B,0.0239935
FAIM,0.1090995
FAIM2,-0.169465
FAM104A,0.1406205
FAM104B,-0.241365
FAM107A,-0.07124
FAM107B,-0.081515
FAM110A,-0.210635
FAM110B,-0.044131
FAM110C,-0.176487
FAM110D,0.13871865
FAM111A,0.103815
FAM111B,0.090125
FAM114A1,-0.377595
FAM114A2,0.0574675
FAM117A,0.610315
FAM117B,0.20901
FAM118A,0.05807
FAM118B,-0.047811
FAM120A,-0.300315
FAM120AOS,-0.008135
FAM120B,-0.2285985
FAM120C,-0.224445
FAM124A,0.21638
FAM124B,-0.191241
FAM131A,-0.168131
FAM131B,0.199095
FAM131C,0.03417
FAM133A,-0.075315
FAM133B,0.190335
FAM135A,-0.38741
FAM135B,-0.153302
FAM136A,0.269245
FAM13A,-0.219735
FAM13B,0.51826
FAM13C,0.24975
FAM149A,-0.261315
FAM149B1,0.1167735
FAM151A,-0.1299855
FAM151B,-0.135474
FAM153B,-0.2790535
FAM156A,-0.167125
FAM156B,-0.004075
FAM157A,0.174089
FAM161A,0.156725
FAM161B,0.0595075
FAM162A,0.136855
FAM162B,-0.04021
FAM163A,-0.067343
FAM163B,0.0738675
FAM167A,0.003103
FAM167B,-0.056715
FAM168A,-0.286875
FAM168B,0.055811
FAM169A,-0.22484
FAM169B,-0.203415
FAM170A,-0.06288
FAM170B,0.073975
FAM171A1,0.1292915
FAM171A2,-0.0479395
FAM171B,0.030315
FAM172A,-0.15848
FAM174A,-0.1901755
FAM174B,-0.201315
FAM174C,0.158946
FAM177A1,0.17977
FAM177B,-0.02338905
FAM178B,0.204565
FAM180A,-0.21684755
FAM180B,0.139611
FAM181A,0.104038
FAM181B,-0.236977
FAM184A,0.274643
FAM184B,-0.069565
FAM185A,-0.053425
FAM186A,7.635e-05
FAM186B,0.10213895
FAM187A,0.344745
FAM187B,0.021365
FAM193A,0.107525
FAM193B,0.14049
FAM199X,-0.09179415
FAM200A,-0.0376115
FAM200B,-0.11127695
FAM200C,0.07752
FAM204A,0.408895
FAM209A,0.09255
FAM209B,-0.145942
FAM20A,-0.000748
FAM20B,-0.549365
FAM20C,-0.2360775
FAM210A,0.0948685
FAM210B,0.0903875
FAM216A,0.05914975
FAM216B,-0.332965
FAM217A,-0.053013
FAM217B,0.187188
FAM218A,0.056265
FAM219A,0.039415
FAM219B,-0.0442316
FAM220A,-0.02232605
FAM221A,0.21721
FAM221B,0.15022
FAM222A,0.0793255
FAM222B,0.0935545
FAM227A,-0.198675
FAM227B,0.01194
FAM228A,0.2355095
FAM228B,-0.0796855
FAM229A,0.2128
FAM229B,0.0503065
FAM231A,0.15637384
FAM231C,0.13029
FAM237A,-0.47943
FAM240A,0.07879275
FAM241A,0.07503
FAM241B,0.094835
FAM24A,0.171282
FAM24B,-0.005875
FAM25A,-0.03084175
FAM25C,0.28906
FAM32A,0.317819
FAM3A,-0.000524
FAM3B,0.31715
FAM3C,0.0127185
FAM3D,-0.25198
FAM43A,-0.08663145
FAM43B,-0.3202
FAM47A,0.210204
FAM47B,-0.291065
FAM47C,-0.04426
FAM47E,-0.16273
FAM50A,0.2795525
FAM50B,-0.157735
FAM53A,-0.040424
FAM53B,-0.1147555
FAM53C,0.03322
FAM72B,-0.007305
FAM72C,0.027976
FAM76A,0.0632667
FAM76B,0.103935
FAM78A,0.275725
FAM78B,0.108902
FAM81A,0.21102
FAM81B,-0.1299683
FAM83A,-0.14053
FAM83B,0.08241
FAM83C,-0.17343
FAM83D,-0.325025
FAM83E,0.0076075
FAM83F,-0.166458
FAM83G,-0.0980015
FAM83H,-0.113295
FAM86B1,0.1444605
FAM86B2,0.2040125
FAM86C1,0.013132
FAM89A,0.171985
FAM89B,-0.23718
FAM8A1,0.04254
FAM90A1,-0.0318425
FAM91A1,0.07467
FAM98A,-0.02145
FAM98B,0.036453
FAM98C,0.151797
FAM9A,0.089612
FAM9B,-0.202695
FAM9C,0.0749435
FAN1,-0.1702265
FANCA,0.02664225
FANCB,0.12004
FANCC,-0.144705
FANCD2,0.218645
FANCD2OS,0.141271
FANCE,0.09804
FANCF,0.2192665
FANCG,-0.088456
FANCI,0.26813
FANCL,0.093854
FANCM,0.239235
FANK1,0.041052
FAP,0.14145045
FAR1,-0.071105
FAR2,-0.0430835
FARP1,-0.01249115
FARP2,0.0830355
FARS2,-0.334545
FARSA,-0.2616245
FARSB,-0.52289
FASLG,0.008183
FASN,0.01281825
FASTK,-0.168225
FASTKD1,-0.0318445
FASTKD2,0.155295
FASTKD3,0.093405
FAT1,-0.16476
FAT2,0.0459934
FAT3,0.166822
FAT4,0.1958005
FATE1,-0.0370545
FAU,0.6816595
FAXC,0.044608
FAXDC2,-0.0949295
FBF1,-0.1685064
FBH1,-0.0241435
FBL,0.428215
FBLIM1,0.200555
FBLN1,-0.16929
FBLN2,-0.0088995
FBLN5,0.046115
FBLN7,-0.147585
FBN1,-0.19052
FBN2,0.0056995
FBN3,0.0487893
FBP1,-0.124583
FBRS,0.168045
FBRSL1,-0.3531
FBXL12,-0.0834465
FBXL13,0.087331
FBXL14,0.14246
FBXL15,0.156905
FBXL16,-0.040206
FBXL17,-0.29061
FBXL18,0.20753
FBXL19,0.014705
FBXL2,-0.12529
FBXL20,0.1578385
FBXL21,0.240465
FBXL22,-0.127005
FBXL3,0.256065
FBXL4,0.1763112
FBXL5,-0.05439
FBXL6,-0.039135
FBXL7,-0.094288
FBXL8,-0.329395
FBXO10,-0.2698055
FBXO11,0.1786275
FBXO15,-0.19946
FBXO16,-0.1376271
FBXO17,-0.004333
FBXO2,0.05804
FBXO21,0.080195
FBXO22,0.37472
FBXO24,0.019523
FBXO25,-0.145601
FBXO27,-0.007495
FBXO28,0.198175
FBXO3,0.077844
FBXO30,0.12359
FBXO31,0.010631
FBXO32,0.221815
FBXO33,-0.1159796
FBXO34,0.1498815
FBXO36,0.1084995
FBXO38,0.138815
FBXO39,0.25436
FBXO4,-0.0238795
FBXO40,0.185925
FBXO41,0.1781235
FBXO42,-0.1414845
FBXO43,0.076425
FBXO44,0.138755
FBXO45,0.345485
FBXO46,0.033895
FBXO47,-0.05602555
FBXO48,-0.01446905
FBXO5,-0.2325
FBXO6,0.203395
FBXO7,-0.078175
FBXO8,-0.047249
FBXO9,-0.079164
FBXW10,0.06076
FBXW10B,0.105829
FBXW11,0.0385
FBXW12,-0.049171
FBXW2,0.296405
FBXW4,-0.343925
FBXW5,0.050169
FBXW7,-0.01024
FBXW8,0.0924935
FBXW9,-0.1462475
FCAMR,-0.207941
FCAR,-0.1962655
FCER1A,-0.16565
FCER1G,-0.1356565
FCER2,-0.0512385
FCF1,0.266895
FCGBP,0.0328935
FCGR1A,-0.120975
FCGR1B,0.1117605
FCGR2A,0.0658315
FCGR2B,0.0731
FCGR2C,-0.10397
FCGR3A,-0.04127
FCGR3B,0.01595
FCGRT,-0.1112275
FCHO1,-0.06702
FCHO2,0.127658
FCHSD1,-0.18642
FCHSD2,-0.2608315
FCMR,-0.1574545
FCN1,0.009555
FCN2,-0.03144445
FCN3,-0.25605
FCRL1,0.020405
FCRL3,0.01611665
FCRL4,0.061237
FCRL5,0.135595
FCRL6,-0.1862375
FCRLA,-0.0545335
FCRLB,0.1206675
FCSK,0.27269
FDCSP,0.029475
FDFT1,-0.1332405
FDPS,-0.02705
FDX1,-0.059622
FDX2,-0.2166505
FDXACB1,-0.0868935
FDXR,0.050222
FECH,-0.2516875
FEM1B,-0.202043
FEM1C,-0.055627
FEN1,-0.10857
FER,-0.281588
FER1L5,-0.292505
FER1L6,0.1011675
FERD3L,0.066589
FERMT1,0.19464
FERMT2,0.130117
FERMT3,-0.668395
FES,-0.26261
FETUB,0.0515395
FEV,-0.27562
FEZ2,-0.150015
FEZF1,-0.126347
FEZF2,-0.32904
FFAR1,-0.0681385
FFAR2,-0.231385
FFAR3,-0.13595
FFAR4,-0.14018
FGA,-0.274015
FGB,-0.199955
FGD1,-0.0602575
FGD2,0.093027
FGD3,0.18291
FGD4,0.04292
FGD5,-0.04791
FGD6,0.0897875
FGF1,-0.161792
FGF10,0.15477
FGF11,0.136689
FGF12,0.16901
FGF13,0.0998125
FGF14,-0.1125335
FGF16,-0.0812065
FGF17,-0.1399345
FGF18,0.06581
FGF19,0.311185
FGF20,-0.0713995
FGF21,0.078005
FGF22,-0.1134435
FGF23,-0.0306845
FGF3,-0.0541055
FGF4,-0.17269
FGF5,-0.10018
FGF6,0.188075
FGF7,0.17513
FGF8,0.204815
FGF9,0.27885
FGFBP1,0.29867
FGFBP2,0.037746
FGFBP3,0.070316
FGFR1,0.1475185
FGFR1OP2,-0.119856
FGFR2,-0.0840195
FGFR3,-0.078545
FGFR4,0.050605
FGFRL1,0.10229
FGG,-0.3028865
FGGY,-0.08405
FGL1,-0.244
FGL2,0.34743
FGR,0.32395
FH,0.1264865
FHAD1,-0.109026
FHDC1,0.026815
FHIP1A,0.045517
FHIP1B,0.02758
FHIP2A,-0.060856
FHIP2B,-0.19705
FHIT,0.44315
FHL2,0.09989
FHL3,0.303555
FHL5,0.17087
FHOD1,0.170765
FHOD3,-0.080645
FIBCD1,-0.37149
FIBIN,-0.1218795
FIBP,0.120605
FICD,-0.22179
FIG4,-0.114801
FIGLA,-0.2276625
FIGN,-0.07817
FIGNL1,0.03653
FIGNL2,0.09699
FILIP1,-0.025674
FILIP1L,0.1311585
FIRRM,0.172718
FIS1,0.0685
FITM1,0.151453
FITM2,0.0821165
FIZ1,0.089034
FJX1,0.1353075
FKBP10,-0.0465325
FKBP11,-0.19495
FKBP14,0.2866055
FKBP15,-0.0913815
FKBP1A,0.1820475
FKBP1B,0.03494225
FKBP2,0.264775
FKBP3,0.0865315
FKBP4,-0.16391
FKBP5,0.143175
FKBP7,0.23127
FKBP8,-0.02692
FKBPL,-0.2332405
FKRP,0.1902605
FKTN,-0.193708
FLACC1,-0.44627
FLAD1,0.20361
FLCN,-0.183975
FLG2,-0.033705
FLI1,-0.05754
FLII,0.386904
FLJ44635,-0.037265
FLJ45513,-0.20209
FLNA,0.0453615
FLNB,-0.0372305
FLNC,0.049334
FLOT1,-0.09821
FLOT2,-0.27506
FLRT1,-0.0835345
FLRT2,0.162545
FLRT3,-0.342325
FLT1,-0.187085
