Gene,Score
GSX1,0.032341
GSX2,-0.25664
GTDC1,0.039511
GTF2A1,-0.085108
GTF2A1L,-0.22839
GTF2A2,-0.45261
GTF2B,-0.012963
GTF2E1,-0.10075
GTF2E2,-0.10315
GTF2F1,0.17917
GTF2F2,-0.0071568
GTF2H1,0.066402
GTF2H2,0.337
GTF2H2C,-0.045583
GTF2H3,0.11541
GTF2H4,-0.04255
GTF2H5,0.31536
GTF2I,0.18281
GTF2IRD1,0.087364
GTF2IRD2,0.27601
GTF2IRD2B,-0.053681
GTF3A,-0.34868
GTF3C1,0.36023
GTF3C2,-0.24299
GTF3C3,-0.094325
GTF3C4,-0.092778
GTF3C5,0.23112
GTF3C6,-0.0051095
GTPBP1,-0.075028
GTPBP10,0.27464
GTPBP2,0.095131
GTPBP3,0.089736
GTPBP4,-0.0296585
GTPBP6,-0.26293
GTPBP8,-0.11006
GTSCR1,0.010711
GTSE1,0.24444
GTSF1,0.022364
GTSF1L,0.4326
GUCA1A,0.079398
GUCA1B,-0.17088
GUCA1C,0.37887
GUCA2A,0.21852
GUCA2B,0.053392
GUCD1,-0.14577
GUCY1A1,-0.11938
GUCY1A2,0.15703
GUCY1B1,0.14959
GUCY2C,0.0917625
GUCY2D,-0.019161
GUCY2F,0.12718
GUF1,0.2761
GUK1,0.53392
GULP1,0.28915
GUSB,-0.0051804
GXYLT1,0.020195
GXYLT2,0.14237
GYG1,-0.014614
GYG2,-0.47913
GYPA,-0.72292
GYPB,-0.019917
GYPC,0.0058449
GYPE,0.0918
GYS1,-0.31163
GYS2,-0.10739
GZF1,0.22774
GZMA,-0.081438
GZMB,0.042465
GZMH,-0.092146
GZMK,-0.60439
GZMM,-0.19698
H1-0,-0.21566
H1-1,0.32025
H1-10,0.32176
H1-2,0.29485
H1-3,0.10802
H1-4,0.054141
H1-5,-0.11509
H1-6,0.22761
H1-7,-0.029608
H1-8,-0.11778
H2AB1,0.12101
H2AB2,0.14634
H2AB3,-0.19676
H2AC1,-0.0020242
H2AC11,-0.27994
H2AC12,-0.22044
H2AC13,-0.11814
H2AC14,-0.035025
H2AC15,0.069979
H2AC16,0.23503
H2AC17,-0.13082
H2AC18,0.083872
H2AC19,-0.0025631
H2AC20,0.21723
H2AC21,-0.22832
H2AC25,0.0028579
H2AC4,0.16625
H2AC6,-0.00038048
H2AC7,0.19823
H2AC8,-0.1781
H2AJ,0.14419
H2AP,0.051486
H2AX,0.028573
H2AZ1,0.22966
H2AZ2,0.22959
H2BC1,0.23432
H2BC10,0.17252
H2BC11,0.12323
H2BC12,0.30625
H2BC13,-0.17982
H2BC14,0.2884
H2BC15,0.10017
H2BC17,0.21651
H2BC18,-0.0050311
H2BC21,-0.23789
H2BC26,-0.031301
H2BC3,0.54674
H2BC4,-0.040106
H2BC5,0.092617
H2BC6,0.029951
H2BC7,0.35219
H2BC8,-0.0027839
H2BC9,0.19919
H2BW1,-0.056498
H2BW2,0.12078
H3-3A,0.051303
H3-3B,0.19148
H3-4,-0.27663
H3-5,0.087451
H3C1,0.021982
H3C10,-0.12619
H3C11,-0.031405
H3C12,-0.17537
H3C13,-0.47208
H3C14,-0.16057
H3C15,0.26039
H3C2,0.49192
H3C3,0.060271
H3C4,-0.30984
H3C6,-0.019563
H3C7,-0.08522
H3C8,-0.1014
H4C1,-0.15408
H4C11,-0.20201
H4C12,0.1748
H4C13,-0.10299
H4C14,0.27246
H4C15,-0.04487
H4C16,0.12572
H4C2,-0.18732
H4C3,0.094622
H4C4,-0.088999
H4C5,-0.35028
H4C6,-0.26842
H4C7,-0.059493
H4C8,-0.029275
H4C9,0.25482
H6PD,-0.25707
HAAO,0.11758
HABP2,0.17175
HABP4,0.012694
HACD1,0.0020731
HACD2,0.31859
HACD4,0.24664
HACE1,0.13583
HACL1,0.1124
HADH,0.013034
HADHA,0.14025
HADHB,-0.46522
HAGH,0.19207
HAGHL,0.15923
HAL,-0.12482
HAMP,0.07552
HAND1,0.080987
HAND2,-0.0043387
HAO1,-0.026006
HAO2,0.042561
HAPLN1,-0.090994
HAPLN2,0.1266
HAPLN3,-0.13877
HAPLN4,0.27185
HAPSTR1,-0.089074
HARBI1,-0.20856
HARS1,-0.25937
HAS1,-0.27078
HAS2,-0.13527
HAS3,-0.067681
HASPIN,-0.3712
HAT1,0.12625
HAUS1,-0.017669
HAUS2,-0.014179
HAUS3,-0.28583
HAUS4,0.16384
HAUS5,0.016446
HAUS6,-0.046488
HAUS7,0.022004
HAUS8,-0.36817
HAVCR1,0.084601
HAVCR2,0.097737
HAX1,0.0030667
HBA1,0.020465
HBA2,0.11607
HBB,-0.037343
HBD,0.22012
HBE1,0.18963
HBEGF,0.34804
HBG1,0.027897
HBG2,0.16415
HBP1,0.10731
HBQ1,-0.13609
HBS1L,-0.030835
HBZ,0.21676
HCAR1,-0.17264
HCAR2,-0.13011
HCAR3,0.067704
HCCS,0.030276
HCFC1,0.2432
HCFC1R1,-0.032104
HCFC2,0.17305
HCK,-0.020065
HCLS1,-0.31934
HCN1,-0.20517
HCN2,-0.018805
HCN3,0.25846
HCN4,-0.025468
HCRT,-0.0503795
HCRTR1,-0.2380365
HCST,-0.27969
HDAC1,0.16254
HDAC10,0.11968
HDAC11,0.019204
HDAC2,-0.14352
HDAC3,-0.1002
HDAC4,0.088319
HDAC5,0.26768
HDAC6,0.23563
HDAC7,0.18971
HDAC8,0.22408
HDAC9,-0.037638
HDDC2,0.18229
HDDC3,-0.14249
HDGF,0.020222
HDGFL1,0.33467
HDGFRP2,0.15095
HDGFRP3,-0.20605
HDHD2,0.18364
HDHD3,0.23856
HDHD5,0.054879
HDLBP,0.18679
HDX,0.010379
HEATR1,0.048033
HEATR3,0.20954
HEATR4,-0.13458
HEATR5A,0.16255
HEATR5B,0.23719
HEATR6,-0.074815
HEATR9,-0.30208
HEBP1,-0.13889
HEBP2,0.13946
HECA,0.121205
HECTD1,-0.030202
HECTD2,0.10631
HECTD3,-0.027327
HECTD4,0.12777
HECW1,-0.057081
HECW2,-0.025966
HEG1,-0.21959
HELB,0.056523
HELLS,-0.099755
HELQ,0.074321
HELT,-0.12192
HELZ,0.065867
HELZ2,-0.22712
HEMGN,0.332
HEMK1,0.060957
HENMT1,-0.15784
HEPACAM,0.041804
HEPACAM2,-0.1073
HEPH,-0.13605
HEPHL1,-0.063963
HEPN1,-0.012145
HERC1,-0.05436
HERC2,0.016532
HERC3,-0.01863
HERC4,0.034429
HERC5,-0.33048
HERC6,0.1387
HERPUD1,0.04281
HERPUD2,0.12278
HES2,0.10762
HES3,-0.12301
HES4,0.011726
HES5,0.30435
HES6,-0.20242
HES7,0.017054
HESX1,-0.01275
HEXA,-0.10714
HEXB,0.18076
HEXD,0.15606
HEXIM1,-0.066595
HEXIM2,-0.0058427
HEY1,0.19438
HEY2,-0.11213
HEYL,-0.24654
HFE,-0.02637
HFM1,0.27433
HGC6.3,-0.25408
HGD,0.18033
HGFAC,-0.18713
HGH1,-0.16784
HGS,-0.0056008
HGSNAT,-0.10141
HHAT,-0.12075
HHATL,-0.010747
HHEX,-0.085142
HHIP,-0.13496
HHIPL1,0.12145
HHIPL2,0.16079
HHLA1,0.21429
HHLA2,0.092612
HHLA3,-0.029701
HIBADH,0.017971
HIBCH,-0.11349
HIC1,-0.14065
HIC2,0.10672
HID1,0.061968
HIF1A,0.0024762
HIF1AN,0.087245
HIF3A,-0.24542
HIGD1A,-0.16719
HIGD1B,0.063758
HIGD1C,0.13281
HIGD2A,0.073107
HIKESHI,-0.27909
HILPDA,0.071476
HINFP,0.31834
HINT1,-0.083178
HINT2,0.13351
HINT3,-0.13094
HIP1,-0.027609
HIP1R,-0.27078
HIPK1,-0.071616
HIPK2,-0.21433
HIPK3,-0.23982
HIPK4,-0.31109
HIRA,-0.15001
HIRIP3,-0.28914
HIVEP1,0.17485
HIVEP2,0.020265
HIVEP3,-0.2815
HJURP,-0.024847
HJV,-0.12122
HKDC1,-0.10991
HLA-A,-0.058702
HLA-B,-0.18839
HLA-C,-0.13343
HLA-DMA,-0.33236
HLA-DMB,0.031339
HLA-DOA,-0.16845
HLA-DOB,-0.24568
HLA-DPA1,-0.34454
HLA-DPB1,0.070517
HLA-DQA1,0.058692
HLA-DQA2,-0.00078723
HLA-DQB1,0.09614
HLA-DQB2,-0.50028
HLA-DRA,-0.11749
HLA-DRB1,0.12489
HLA-DRB5,0.032661
HLA-E,0.13665
HLA-F,0.22813
HLA-G,-0.11078
HLCS,-0.013485
HLTF,-0.16287
HLX,-0.062933
HM13,-0.12187
HMBOX1,-0.032268
HMBS,0.075544
HMCES,0.24666
HMCN1,0.019105
HMCN2,0.18401
HMG20A,-0.16747
HMG20B,-0.04901
HMGA1,0.0038866
HMGA2,-0.16098
HMGB1,0.30671
HMGB2,0.042924
HMGB3,-0.18799
HMGB4,0.096566
HMGCL,0.016654
HMGCLL1,-0.14532
HMGCR,-0.30428
HMGCS1,-0.040512
HMGCS2,-0.16352
HMGN1,0.050463
HMGN2,0.18322
HMGN3,-0.10646
HMGN4,0.068761
HMGN5,-0.095151
HMGXB3,0.12407
HMGXB4,-0.026668
HMHB1,-0.10245
HMMR,-0.16712
HMOX1,-0.0053766
HMOX2,0.089966
HMSD,0.024181
HMX1,0.075078
HMX2,-0.010863
HMX3,-0.09499
HNF1A,0.34367
HNF1B,-0.02917
HNF4A,-0.058892
HNF4G,0.10754
HNMT,-0.21764
HNRNPA0,0.19716
HNRNPA1,0.23679
HNRNPA1L2,-0.17338
HNRNPA2B1,-0.036877
HNRNPA3,0.24507
HNRNPAB,-0.076539
HNRNPC,-0.071149
HNRNPCL1,-0.0095665
HNRNPCL2,-0.48552
HNRNPCL3,0.2874
HNRNPCL4,0.006205
HNRNPD,0.052245
HNRNPDL,0.049405
HNRNPF,-0.10786
HNRNPH1,0.12133
HNRNPH2,0.23933
HNRNPH3,-0.067282
HNRNPK,-0.10753
HNRNPL,-0.27106
HNRNPLL,0.10242
HNRNPM,0.24334
HNRNPR,0.040508
HNRNPU,0.47564
HNRNPUL1,0.17271
HNRNPUL2,0.12317
HOATZ,-0.12773
HOGA1,0.10312
HOMER1,-0.20813
HOMER2,0.1150385
HOMER3,0.26768
HOMEZ,-0.1296
HOOK1,0.11458
HOOK2,0.077554
HOOK3,-0.134117
HOPX,0.12988
HORMAD1,0.084201
HORMAD2,-0.0037086
HOXA1,0.12736
HOXA10,-0.23847
HOXA11,0.083312
HOXA13,0.37031
HOXA2,0.1995
HOXA3,-0.13298
HOXA4,0.21883
HOXA5,0.048343
HOXA6,-0.064268
HOXA7,0.13954
HOXA9,0.018941
HOXB1,-0.12558
HOXB13,0.022291
HOXB2,0.27093
HOXB3,0.032035
HOXB4,0.0053241
HOXB5,-0.070976
HOXB6,-0.24426
HOXB7,0.17587
HOXB8,0.21616
HOXB9,-0.14469
HOXC10,-0.071907
HOXC11,-0.16533
HOXC12,0.074655
HOXC13,-0.13105
HOXC4,-0.057499
HOXC5,-0.13587
HOXC6,-0.22689
HOXC8,-0.019368
HOXC9,0.1259
HOXD1,-0.10121
HOXD10,0.0092399
HOXD11,0.016827
HOXD12,-0.042988
HOXD13,-0.25253
HOXD3,-0.1023
HOXD4,0.05526
HOXD8,0.046347
HOXD9,0.059865
HP1BP3,-0.39245
HPCAL1,0.091076
HPCAL4,-0.032025
HPD,0.042678
HPDL,-0.13817
HPGD,-0.0039991
HPGDS,0.30455
HPN,0.055088
HPR,-0.1498
HPRT1,-0.23688
HPS1,0.030474
HPS3,0.11172
HPS4,-0.18335
HPS5,0.18189
HPS6,0.14066
HPSE,-0.098653
HPSE2,0.075364
HPX,-0.11833
HR,0.035265
HRAS,-0.23844
HRC,0.098113
HRCT1,-0.078456
HRH3,-0.12408
HRH4,-0.045164
HRK,-0.0079926
HRNR,0.082195
HROB,0.0019787
HS1BP3,-0.24844
HS2ST1,-0.025946
HS3ST1,0.059461
HS3ST2,0.056926
HS3ST3A1,-0.064474
HS3ST3B1,0.071763
HS3ST4,0.33864
HS3ST6,-0.0089295
HS6ST1,-0.014095
HS6ST2,-0.38672
HS6ST3,0.064852
HSBP1,-0.33533
HSBP1L1,0.07658
HSCB,0.18916
HSD11B1,0.1399
HSD11B1L,-0.20891
HSD11B2,0.15075
HSD17B1,0.28757
HSD17B10,-0.55908
HSD17B11,0.35803
HSD17B12,-0.031134
HSD17B13,-0.058644
HSD17B14,-0.16998
HSD17B2,-0.24388
HSD17B3,-0.053017
HSD17B4,0.113744
HSD17B6,0.013229
HSD17B7,0.043865
HSD17B8,-0.11266
HSD3B1,-0.056854
HSD3B2,0.23059
HSD3B7,0.047807
HSDL1,0.22619
HSDL2,-0.038049
HSF1,-0.13588
HSF2,-0.083131
HSF2BP,0.1248
HSF4,-0.021778
HSF5,0.12988
HSFX1,-0.13267
HSFX2,0.072198
HSFY1,0.13171
HSFY2,-0.085958
HSH2D,0.043015
HSP90AA1,-0.065684
HSP90AB1,0.067778
HSP90B1,0.28203
HSPA12A,0.011177
HSPA12B,-0.1018
HSPA13,0.13409
HSPA14,0.065702
HSPA1A,-0.23744
HSPA1B,-0.0056226
HSPA1L,0.25487
HSPA2,0.17256
HSPA4,0.023713
HSPA4L,0.21585
HSPA5,-0.076869
HSPA6,0.030867
HSPA8,0.034365
HSPA9,-0.14575
HSPB1,-0.046502
HSPB2,0.066408
HSPB3,0.075042
HSPB6,-0.33555
HSPB7,0.076501
HSPB8,0.079699
HSPB9,0.19703
HSPBAP1,-0.026205
HSPBP1,0.14792
HSPD1,0.056614
HSPE1,0.22414
HSPE1-MOB4,0.019076
HSPG2,0.034239
HSPH1,-0.2635
HTATIP2,-0.014792
HTATSF1,0.24416
HTN1,-0.058431
HTN3,0.17788
HTR1A,-0.27715
HTR1B,0.31592
HTR1D,-0.095054
HTR1E,0.04963
HTR1F,0.17273
HTR2A,-0.070205
HTR2B,-0.1312
HTR2C,-0.08023
HTR3A,-0.097428
HTR3B,-0.19294
HTR3C,0.22601
HTR3D,-0.028131
HTR3E,0.077334
HTR4,0.050646
HTR5A,0.021143
HTR6,-0.026976
HTR7,0.11186
HTRA1,-0.086807
HTRA2,-0.1192
HTRA4,0.070086
HUNK,0.082134
HUS1,-0.12333
HUS1B,0.022116
HUWE1,-0.01875
HVCN1,0.19336
HYAL1,0.076324
HYAL2,-0.060514
HYAL3,0.097606
HYAL4,-0.16579
HYCC1,0.0089623
HYCC2,-0.13988
HYDIN,0.019671
HYI,-0.16163
HYKK,0.06797
HYLS1,0.13721
HYOU1,0.087118
HYPK,-0.13001
IAH1,0.0060645
IAPP,-0.076625
IARS1,0.71407
IARS2,0.42556
IBA57,0.2317
IBSP,0.10417
IBTK,-0.11169
ICA1,0.7212
ICA1L,0.084863
ICAM1,-0.21926
ICAM2,-0.077498
ICAM3,-0.21874
ICAM4,-0.009102
ICAM5,0.33548
ICE1,-0.043136
ICE2,-0.0014767
ICMT,0.40688
ICOS,-0.15815
ICOSLG,0.067783
ID1,0.24455
ID2,0.063303
ID3,-0.56994
ID4,-0.095204
IDE,0.067329
IDH1,-0.14517
IDH2,0.154
IDH3A,0.30811
IDH3B,0.086204
IDH3G,0.12025
IDI1,0.090981
IDI2,0.12464
IDNK,-0.16961
IDO1,0.039362
IDO2,0.02775
IDS,0.23735
IDUA,0.23777
IER2,-0.010087
IER3,-0.15456
IER3IP1,0.025887
IER5,0.039215
IER5L,0.090591
IFFO1,0.33709
IFFO2,-0.093237
IFI16,0.2185
IFI27,-0.21513
IFI27L1,0.24356
IFI27L2,-0.15944
IFI30,-0.09491
IFI35,0.030184
IFI44,-0.25356
IFI44L,-0.14041
IFI6,-0.06137
IFIH1,0.07225
IFIT1,-0.13046
IFIT1B,0.015749
IFIT2,-0.06599
IFIT3,0.26293
IFIT5,0.10883
IFITM1,-0.2055
IFITM10,0.2046
IFITM2,0.038134
IFITM3,-0.040256
IFITM5,-0.011051
IFNA1,-0.0986295
IFNA10,0.002201
IFNA14,0.028113
IFNA16,0.076349
IFNA17,-0.078413
IFNA2,-0.13468
IFNA21,-0.1231
IFNA4,-0.15301
IFNA5,0.1722
IFNA6,-0.28943
IFNA7,-0.33287
IFNA8,-0.23276
IFNAR1,-0.043502
IFNAR2,-0.22005
IFNB1,0.029653
IFNE,-0.041832
IFNG,0.18639
IFNGR1,0.11023
IFNGR2,-0.34379
IFNK,-0.061519
IFNL1,-0.010858
IFNL2,0.17225
IFNL3,0.15437
IFNLR1,0.14198
IFNW1,0.27371
IFRD1,-0.21184
IFRD2,-0.039245
IFT122,0.26394
IFT140,0.18731
IFT172,0.020879
IFT20,0.077715
IFT22,0.24999
IFT25,-0.049596
IFT27,0.046135
IFT43,-0.1114
IFT46,-0.081726
IFT52,-0.073623
IFT56,-0.29647
IFT57,0.23148
IFT70A,0.1985
IFT70B,0.0039276
IFT74,0.22292
IFT80,0.088292
IFT81,0.092692
IFT88,-0.16518
IFTAP,0.13499
IGBP1,-0.24598
IGDCC3,0.053418
IGDCC4,0.065119
IGF1,0.044283
IGF1R,-0.14672
IGF2,-0.22917
IGF2BP1,0.067188
IGF2BP2,-0.0094962
IGF2BP3,-0.11329
IGF2R,0.18774
IGFALS,0.051027
IGFBP1,0.11313
IGFBP2,-0.21138
IGFBP3,-0.11067
IGFBP4,-0.20053
IGFBP5,-0.24725
IGFBP6,-0.21522
IGFBP7,-0.050853
IGFBPL1,-0.042893
IGFL1,-0.029919
IGFL2,-0.1613
IGFL3,-0.14832
IGFL4,0.30222
IGFLR1,-0.058604
IGFN1,0.036634
IGHMBP2,-0.034958
IGIP,0.041687
IGLL1,-0.10005
IGLL5,-0.16132
IGLON5,-0.12404
IGSF1,-0.15743
IGSF10,-0.11365
IGSF11,0.12626
IGSF21,0.0056601
IGSF22,-0.3136
IGSF23,0.1429
IGSF3,-0.026839
IGSF5,-0.11794
IGSF6,-0.11082
IGSF8,0.0088398
IGSF9,0.025025
IGSF9B,0.05197
IHH,0.009903
IHO1,0.12986
IKBIP,0.14447
IKBKB,-0.31232
IKBKE,-0.24936
IKBKG,-0.29374
IKZF1,-0.14162
IKZF2,0.016231
IKZF3,-0.19938
IKZF4,0.067191
IKZF5,0.20146
IL10,0.096933
IL10RA,0.094094
IL10RB,-0.053932
IL11,-0.10291
IL11RA,-0.11839
IL12A,0.015414
IL12B,0.24438
IL12RB1,0.11814
IL12RB2,0.23173
IL13,0.002501
IL13RA1,0.079014
IL13RA2,-0.24002
IL15,0.021152
IL15RA,-0.10403
IL16,-0.18023
IL17A,-0.075542
IL17B,0.24183
IL17C,0.00074853
IL17D,0.087624
IL17F,0.19679
IL17RA,0.12806
IL17RB,0.076487
IL17RC,-0.25813
IL17RD,0.029144
IL17RE,-0.28179
IL17REL,0.16669
IL18,0.17235
IL18BP,0.26125
IL18R1,0.13672
IL18RAP,-0.24128
IL19,0.39534
IL1A,0.19962
IL1B,0.2969
IL1F10,-0.18062
IL1R1,-0.49329
IL1R2,0.16909
IL1RAP,-0.37859
IL1RAPL1,-0.0081339
IL1RAPL2,0.03478
IL1RL1,0.046897
IL1RL2,0.18553
IL1RN,0.08358
IL2,-0.10735
IL20,-0.0062587
IL20RA,0.1025
IL20RB,-0.22618
IL21,0.33449
IL21R,0.14224
IL22,0.34411
IL22RA1,0.029474
IL22RA2,0.026665
IL23A,0.051843
IL23R,0.14307
IL24,0.24405
IL26,-0.061346
IL27RA,0.10833
IL2RA,0.028991
IL2RB,0.1572
IL2RG,0.25489
IL3,-0.074105
IL31,0.043216
IL31RA,0.070659
IL32,-0.044507
IL33,-0.067561
IL34,0.27911
IL36A,-0.11355
IL36B,-0.015451
IL36G,-0.12943
IL36RN,0.13451
IL37,0.072527
IL3RA,-0.10794
IL4,0.12729
IL4I1,0.052891
IL4R,-0.028506
IL5,-0.0066217
IL5RA,0.20388
IL6,0.1201
IL6R,0.011974
IL6ST,-0.10724
IL7,-0.02933
IL7R,-0.034557
IL9,0.061078
IL9R,0.055035
ILDR1,0.059736
ILDR2,0.070363
ILF2,0.29472
ILF3,0.105765
ILK,-0.009872
ILKAP,0.13323
ILRUN,0.13867
ILVBL,0.11156
IMMP1L,-0.21439
IMMP2L,-0.099971
IMMT,0.031757
IMPA1,-0.16336
IMPA2,0.08572
IMPACT,0.1576
IMPDH1,-0.093218
IMPDH2,-0.0056616
IMPG1,-0.1896
IMPG2,-0.29769
INA,-0.085951
INAFM1,-0.16522
INAFM2,-0.020159
INAVA,-0.11568
INCA1,-0.081515
INCENP,0.35077
INF2,-0.17567
ING1,-0.038271
ING2,0.037992
ING3,-0.022579
ING4,0.14349
ING5,-0.16168
INHA,-0.11205
INHBA,0.021453
INHBB,0.12256
INHBC,-0.14166
INHBE,-0.0832
INIP,0.14423
INKA1,0.07
INKA2,0.00026159
INMT,-0.31217
INO80,0.1156
INO80B,0.18197
INO80C,0.13327
INO80D,0.090824
INO80E,-0.12583
INPP1,-0.12196
INPP4A,0.089441
INPP4B,0.11481
INPP5A,0.065875
INPP5B,0.27616
INPP5D,0.28498
INPP5F,0.20315
INPP5J,0.086197
INPP5K,-0.12097
INPPL1,0.31081
INS,0.10888
INS-IGF2,0.057903
INSC,-0.18542
INSIG1,0.032823
INSIG2,-0.049796
INSL3,0.022755
INSL4,-0.08216
INSL5,0.12283
INSL6,0.29106
INSM1,-0.087522
INSM2,0.13673
INSR,0.084229
INSRR,-0.17389
INSYN1,-0.16763
INSYN2A,0.035346
INSYN2B,0.14481
INTS1,0.12544
INTS10,0.19958
INTS11,0.14301
INTS12,-0.054675
INTS13,0.0049589
INTS14,0.1823
INTS15,-0.10206
INTS2,-0.12515
INTS3,-0.060574
INTS4,0.14506
INTS5,0.23541
INTS6,0.018472
INTS6L,0.00097572
INTS7,-0.11542
INTS8,-0.20387
INTS9,0.11776
INTU,-0.17209
INVS,-0.070852
IP6K1,-0.029277
IP6K2,0.030609
IP6K3,0.083496
IPCEF1,-0.015182
IPMK,0.11146
IPO11,0.12023
IPO13,-0.089332
IPO4,-0.095163
IPO5,0.01804
IPO7,0.097884
IPO8,0.0096507
IPO9,0.16831
IPP,0.075769
IPPK,-0.00023548
IQCA1,0.21652
IQCA1L,-0.45005
IQCB1,0.11645
IQCC,0.26173
IQCD,0.086197
IQCE,0.1647
IQCF1,-0.022574
IQCF2,0.015525
IQCF3,-0.044255
IQCF5,0.012647
IQCF6,-0.34488
IQCG,0.18702
IQCJ,-0.07686
IQCJ-SCHIP1,-0.20327
IQCN,-0.010493
IQGAP1,-0.077911
IQGAP2,0.024898
IQGAP3,-0.078747
IQSEC1,0.054889
IQSEC2,0.11011
IQSEC3,0.046515
IQUB,0.10083
IRAG1,0.15546
IRAG2,0.13836
IRAK1,0.0031808
IRAK1BP1,-0.021955
IRAK2,0.14208
IRAK3,0.030269
IRAK4,0.12574
IREB2,0.069762
IRF1,-0.057996
IRF2,0.095495
IRF2BP1,0.20707
IRF2BP2,0.22674
IRF2BPL,-0.30469
IRF3,0.039579
IRF4,-0.21342
IRF5,0.24402
IRF6,-0.11112
IRF7,0.084237
IRF8,-0.069417
IRF9,0.099053
IRGC,-0.11251
IRGM,-0.14236
IRGQ,-0.17813
IRS1,-0.21527
IRS2,0.21266
IRS4,-0.17636
IRX1,0.033013
IRX2,-0.05335
IRX3,-0.22048
IRX4,0.025405
IRX5,-0.22072
IRX6,0.11133
ISCA1,0.15086
ISCA2,0.22071
ISCU,0.033338
ISG15,-0.10023
ISG20,0.21524
ISG20L2,0.059862
ISL1,-0.024489
ISL2,-0.27921
ISLR,-0.27804
ISLR2,-0.041736
ISM1,-0.058231
ISM2,0.15587
ISOC1,-0.097825
ISOC2,-0.20659
IST1,-0.1069
ISX,-0.24047
ISY1-RAB43,-0.35362
ISYNA1,-0.549
ITCH,-0.042669
ITFG1,0.40178
ITFG2,0.092562
ITGA1,0.0033194
ITGA10,0.089549
ITGA11,0.20654
ITGA2,0.13366
ITGA2B,0.10655
ITGA3,0.13456
ITGA4,0.036022
ITGA5,-0.19105
ITGA6,-0.091243
ITGA7,-0.16495
ITGA8,-0.097893
ITGA9,-0.2013
ITGAD,-0.19482
ITGAE,0.1555
ITGAL,-0.53706
ITGAM,-0.20543
ITGAV,-0.056315
ITGAX,0.039919
ITGB1,0.091343
ITGB1BP1,0.21962
ITGB1BP2,-0.048585
ITGB2,0.20313
ITGB3,0.082056
ITGB3BP,0.0023702
ITGB4,-0.032426
ITGB5,0.01029
ITGB6,-0.059228
ITGB7,0.11569
ITGB8,0.18117
ITGBL1,-0.22473
ITIH1,-0.031828
ITIH2,0.12172
ITIH3,0.069427
ITIH4,-0.16438
ITIH5,0.073935
ITIH6,-0.26312
ITK,0.0011686
ITLN1,-0.044916
ITLN2,-0.0063675
ITM2A,-0.035559
ITM2B,0.049528
ITM2C,0.20626545
ITPA,0.1606
ITPK1,0.037393
ITPKA,-0.042568
ITPKB,-0.11998
ITPKC,-0.049845
ITPR1,0.39704
ITPR2,0.072917
ITPR3,-0.18851
ITPRID1,0.0091949
ITPRID2,0.12053
ITPRIP,-0.094596
ITPRIPL1,-0.071148
ITPRIPL2,0.097375
ITSN1,-0.23072
ITSN2,-0.16981
IVD,-0.1134
IVL,-0.095541
IVNS1ABP,0.10358
IWS1,0.093885
IYD,0.066654
IZUMO1,-0.050294
IZUMO1R,0.027915
IZUMO2,-0.069806
IZUMO3,-0.10829
IZUMO4,0.055446
JADE1,-0.023075
JADE2,0.27221
JADE3,0.023018
JAG1,0.16968
JAG2,-0.31274
JAGN1,0.0020653
JAK1,-0.18095
JAK2,-0.02627
JAK3,0.27145
JAKMIP1,0.34953
JAKMIP2,-0.010255
JAKMIP3,0.077213
JAM2,-0.263
JAM3,-0.051351
JAML,-0.12234
JARID2,-0.043868
JAZF1,-0.31409
JCAD,0.055586
JCHAIN,0.15393
JDP2,-0.16629
JHY,-0.13402
JKAMP,-0.067832
JMJD1C,0.099896
JMJD4,-0.22569
JMJD6,-0.11861
JMJD7,-0.10327
JMJD7-PLA2G4B,-0.20595
JMJD8,-0.28439
JMY,0.18861
JOSD1,-0.18207
JOSD2,0.14261
JPH1,-0.17621
JPH2,0.048836
JPH3,0.21637
JPH4,0.0058785
JPT1,0.13435
JPT2,-0.059474
JRK,-0.010728
JRKL,-0.12971
JSRP1,0.22648
JTB,-0.061261
JUN,-0.083678
JUNB,-0.064076
JUND,-0.010124
JUP,-0.066899
KAAG1,-0.03728
KALRN,-0.15105
KANK1,-0.22361
KANK2,0.19174
KANK3,0.12503
KANK4,-0.27128
KANSL1,0.026013
KANSL1L,0.0015409
KANSL2,-0.00060734
KANSL3,0.10433
KARS1,-0.082736
KASH5,0.020637
KAT14,0.25033
KAT2A,-0.032275
KAT2B,0.05768
KAT5,-0.16303
KAT6B,-0.028632
KAT7,0.41467
KAT8,-0.18626
KATNA1,-0.53331
KATNAL1,-0.00056097
KATNAL2,0.06165
KATNB1,0.12218
KATNBL1,0.010043
KATNIP,-0.052701
KAZALD1,0.1106
KAZN,0.14828
KBTBD11,0.10886
KBTBD12,-0.075439
KBTBD13,-0.26766
KBTBD2,-0.10902
KBTBD3,-0.1092
KBTBD4,-0.036629
KBTBD6,0.14775
KBTBD7,0.17448
KBTBD8,0.30121
KCMF1,0.26724
KCNA1,0.14428
KCNA10,-0.32389
KCNA2,0.17469
KCNA3,0.14297
KCNA4,-0.105458
KCNA5,0.059942
KCNA6,0.013893
KCNA7,0.015039
KCNAB1,0.011311
KCNAB2,0.055769
KCNAB3,0.081788
KCNB1,0.063363
KCNB2,0.019185
KCNC1,0.070315
KCNC2,-0.082428
KCNC3,-0.014519
KCNC4,0.049898
KCND1,0.19233
KCND2,-0.088373
KCND3,-0.042284
KCNE1,-0.096373
KCNE2,-0.031548
KCNE3,0.23115
