Gene,Score
GLTPD2,-1.801617163
GLTSCR1,-2.484493824
GLTSCR1L,-0.666643507
GLTSCR2,-0.426295584
GLUD1,-0.227424247
GLUD2,-1.825480924
GLUL,-0.955553965
GLYAT,-0.370387143
GLYATL1,-0.917021333
GLYATL2,-1.216047156
GLYATL3,-0.606545022
GLYCTK,-0.56295156
GLYR1,-0.440677516
GM2A,-1.300517147
GMCL1,-0.932686603
GMDS,-0.231607855
GMEB1,-1.867631829
GMEB2,-0.621619877
GMFB,-0.854138764
GMFG,-0.161846048
GMIP,-1.65627061
GML,-0.419464118
GMNC,-0.799438661
GMNN,-1.589734035
GMPPA,-0.24665212
GMPPB,-1.719118259
GMPR,-1.184238282
GMPR2,-1.787701195
GMPS,-1.79416638
GNA11,-1.185441212
GNA12,-0.643181217
GNA13,-0.725142236
GNA14,-0.498769872
GNA15,-1.252399666
GNAI1,-1.178938609
GNAI2,-1.711944779
GNAI3,-0.924088596
GNAL,-0.77079779
GNAO1,-0.793124762
GNAQ,-0.145440225
GNAS,-2.187560457
GNAT1,-1.914075419
GNAT2,-1.452262511
GNAT3,-0.323374933
GNAZ,-0.913322094
GNB1,-0.153685732
GNB1L,-2.070136133
GNB2,-0.670152222
GNB2L1,-3.637972544
GNB3,-1.000095744
GNB4,-0.472264594
GNB5,-0.624179975
GNE,-0.245196147
GNG10,-0.693232701
GNG11,-0.62986812
GNG12,-0.430176905
GNG13,-0.473212334
GNG2,-1.225388525
GNG3,-0.3127651
GNG4,-1.218119868
GNG5,-0.732585008
GNG7,-1.173411799
GNG8,-0.570126671
GNGT1,-0.901047157
GNGT2,-0.959932547
GNL1,-0.262794488
GNL2,-0.429802244
GNL3,-0.437107986
GNL3L,-1.312786473
GNLY,-1.234392444
GNMT,-0.274589731
GNPAT,-0.388464413
GNPDA1,-0.325587304
GNPDA2,-0.569304588
GNPNAT1,-2.045746213
GNPTAB,-0.241032802
GNPTG,-0.885755883
GNRH1,-0.646837745
GNRH2,-1.754372092
GNRHR,-1.716328457
GNS,-1.208785023
GOLGA1,-1.012529932
GOLGA2,-0.214330162
GOLGA3,-0.686635655
GOLGA4,-0.834926044
GOLGA5,-0.240100682
GOLGA6A,-0.408242013
GOLGA6B,-0.408242013
GOLGA6C,-0.461636641
GOLGA6D,-0.516525014
GOLGA6L1,-0.095448318
GOLGA6L10,-0.58181757
GOLGA6L2,-0.836897077
GOLGA6L6,-0.33469908
GOLGA7,-1.150678295
GOLGA7B,-0.273515856
GOLGA8A,-0.240853598
GOLGA8B,-0.240853598
GOLGA8O,-0.380015939
GOLGB1,-0.471450369
GOLIM4,-0.526412367
GOLM1,-0.81137792
GOLPH3,-0.469565487
GOLPH3L,-0.820795303
GOLT1A,-0.427519637
GOLT1B,-0.804936361
GON4L,-0.50536757
GOPC,-0.255548126
GORAB,-0.585284287
GORASP1,-0.437566611
GORASP2,-1.011145811
GOSR1,-0.499450104
GOSR2,-0.5549687
GOT1,-0.960807318
GOT1L1,-0.469181722
GOT2,-0.315179684
GP1BA,-0.457931747
GP1BB,-1.259327527
GP2,-0.311140772
GP5,-0.63031914
GP6,-0.780448459
GP9,-0.521761642
GPA33,-1.113401084
GPAA1,-0.10571669
GPALPP1,-0.954909443
GPAM,-0.267563242
GPANK1,-0.699924843
GPAT2,-1.724760131
GPATCH1,-1.932527033
GPATCH11,-0.946635775
GPATCH2,-0.357490292
GPATCH2L,-0.991426588
GPATCH3,-0.802854669
GPATCH4,-0.44007509
GPATCH8,-4.773453289
GPBAR1,-1.641685825
GPBP1,-0.167176863
GPBP1L1,-0.182254654
GPC1,-0.809140019
GPC2,-0.415291531
GPC3,-0.74317854
GPC4,-0.808868062
GPC5,-0.121621155
GPC6,-0.466387367
GPCPD1,-0.393471634
GPD1,-0.54409002
GPD1L,-0.649584186
GPD2,-0.38974651
GPER1,-0.894836018
GPHA2,-0.584072056
GPHB5,-1.224202658
GPHN,-0.892799145
GPI,-2.052237168
GPIHBP1,-1.037991689
GPKOW,-0.760048484
GPLD1,-0.317916464
GPM6A,-0.635855193
GPM6B,-0.452690837
GPN1,-1.042487457
GPN2,-0.573692634
GPN3,-1.160328236
GPNMB,-0.373422153
GPR1,-1.045825278
GPR101,-0.57501942
GPR107,-0.483560745
GPR108,-0.788938241
GPR119,-0.670604565
GPR12,-1.802180278
GPR132,-0.267398935
GPR135,-1.465322697
GPR137,-1.080200997
GPR137B,-0.38801457
GPR137C,-0.475499357
GPR139,-0.750187495
GPR141,-0.402906385
GPR142,-2.810807646
GPR143,-0.486076263
GPR146,-1.513894309
GPR148,-0.704025789
GPR149,-0.696114426
GPR15,-2.200093633
GPR150,-0.057111607
GPR151,-0.889403765
GPR152,-0.516199119
GPR153,-0.412457669
GPR155,-0.646506215
GPR156,-0.398576596
GPR157,-0.357978537
GPR158,-1.082914647
GPR160,-0.207413159
GPR161,-2.033625017
GPR162,-0.437028886
GPR17,-0.986642135
GPR171,-0.163068366
GPR173,-0.560160893
GPR174,-0.283885421
GPR176,-0.277720141
GPR179,-0.464011732
GPR18,-0.810635597
GPR180,-0.205966576
GPR182,-0.449133403
GPR183,-0.105775527
GPR19,-1.193565502
GPR20,-1.180839995
GPR21,-0.637359962
GPR22,-0.402990975
GPR25,-2.382405961
GPR26,-1.038180573
GPR27,-3.131821058
GPR3,-0.122639972
GPR31,-2.604053803
GPR32,-0.988783506
GPR34,-2.065554287
GPR35,-0.132770667
GPR37,-0.247070277
GPR37L1,-0.641087848
GPR39,-2.512834461
GPR4,-0.822028729
GPR45,-0.957601292
GPR50,-1.180835966
GPR52,-1.171105392
GPR55,-2.047023378
GPR6,-1.325299935
GPR61,-0.877633794
GPR62,-1.52512221
GPR63,-0.629991859
GPR65,-0.542126037
GPR68,-0.041787627
GPR75,-0.683170411
GPR75-ASB3,-0.650437237
GPR78,-1.272436002
GPR82,-1.35659231
GPR83,-1.337448352
GPR84,-0.477345008
GPR85,-0.989548005
GPR87,-1.246143172
GPR88,-1.603020954
GPR89A,-1.076022484
GPR89B,-0.78802902
GPRASP1,-0.765359507
GPRASP2,-0.251123251
GPRC5A,-1.005187385
GPRC5B,-0.6054644
GPRC5C,-0.293623221
GPRC5D,-1.3815578
GPRC6A,-0.88099505
GPRIN1,-0.209991554
GPRIN2,-0.475149269
GPRIN3,-1.812166935
GPS1,-1.354643827
GPS2,-4.669412231
GPSM1,-0.298162371
GPSM2,-1.462278021
GPSM3,-1.328364792
GPT,-0.063814461
GPT2,-0.353882185
GPX1,-0.293658999
GPX2,-1.504306615
GPX3,-0.53898676
GPX4,-2.269215818
GPX5,-0.286221579
GPX6,-0.707839018
GPX7,-0.996621275
GPX8,-0.788163696
GRAMD1A,-0.815114018
GRAMD1B,-0.304347758
GRAMD1C,-0.606269326
GRAMD2,-0.588445248
GRAMD3,-0.077712062
GRAMD4,-0.985973005
GRAP,-0.239384209
GRAP2,-1.17131029
GRAPL,-0.444100158
GRASP,-2.23176998
GRB10,-0.759305995
GRB14,-0.497487266
GRB2,-2.944554954
GRB7,-1.57131965
GREB1,-0.784614876
GREB1L,-0.132621284
GREM1,-0.377621217
GREM2,-1.384609327
GRHL1,-0.96164597
GRHL2,-1.519616726
GRHL3,-1.458713975
GRHPR,-0.299879485
GRIA1,-0.7509142
GRIA2,-0.568878445
GRIA3,-1.059851838
GRIA4,-1.784303349
GRID1,-0.677311959
GRID2,-1.18784376
GRID2IP,-0.112350676
GRIK1,-1.290734955
GRIK2,-0.546635707
GRIK3,-1.143757846
GRIK4,-0.527451558
GRIK5,-0.636701357
GRIN1,-0.101739562
GRIN2A,-1.051759866
GRIN2B,-1.337646671
GRIN2C,-0.488207447
GRIN2D,-0.9744365
GRIN3A,-0.091193405
GRIN3B,-2.291405941
GRINA,-0.37750867
GRIP1,-0.8854977
GRIP2,-0.917459081
GRIPAP1,-0.514951812
GRK1,-0.647531919
GRK4,-0.131750092
GRK5,-0.974436627
GRK6,-0.795855973
GRK7,-0.784220177
GRM1,-1.245516662
GRM2,-0.310012591
GRM3,-1.553975772
GRM4,-1.129879252
GRM5,-0.745279132
GRM6,-0.152002079
GRM7,-2.144768219
GRM8,-0.661841681
GRN,-0.851987898
GRP,-0.648040758
GRPEL1,-0.368277111
GRPEL2,-0.295167153
GRPR,-1.21349085
GRSF1,-0.729053182
GRTP1,-0.099218993
GRWD1,-0.651312323
GRXCR1,-0.673309766
GRXCR2,-0.203910007
GS1-259H13.2,-0.948773746
GSAP,-1.499395996
GSC,-0.022880332
GSC2,-0.62117772
GSDMA,-1.198304976
GSDMB,-1.218415177
GSDMC,-0.880292353
GSDMD,-1.91684313
GSE1,-0.343554303
GSG1,-1.049174078
GSG1L,-0.54790051
GSG2,-0.363223897
GSK3A,-1.167064992
GSK3B,-1.573115767
GSKIP,-0.714902097
GSN,-1.291201252
GSPT1,-0.347763678
GSPT2,-0.236677326
GSR,-0.624927908
GSS,-0.192339403
GSTA1,-0.678982466
GSTA2,-0.868477616
GSTA3,-1.18452115
GSTA4,-0.934506984
GSTA5,-0.676998263
GSTCD,-0.821054853
GSTK1,-0.385192161
GSTM1,-0.611725913
GSTM2,-0.583933814
GSTM3,-0.249958605
GSTM4,-1.484298396
GSTM5,-0.62896053
GSTO1,-1.018923604
GSTO2,-0.132936207
GSTP1,-0.168087694
GSTT1,-0.907725415
GSTT2,-0.790982128
GSTT2B,-0.107743644
GSTZ1,-0.25273224
GSX1,-0.36169472
GSX2,-2.127543882
GTDC1,-0.330997581
GTF2A1,-0.560837764
GTF2A1L,-0.41466779
GTF2A2,-0.942572319
GTF2B,-0.425202359
GTF2E1,-2.417595631
GTF2E2,-1.382644681
GTF2F1,-0.352515541
GTF2F2,-0.589520409
GTF2H1,-1.504681606
GTF2H2,-1.667715377
GTF2H2C,-1.378489949
GTF2H3,-0.936878605
GTF2H4,-0.46459351
GTF2H5,-2.724429501
GTF2I,-0.78300406
GTF2IRD1,-0.820182988
GTF2IRD2,-0.169779219
GTF2IRD2B,-0.169779219
GTF3A,-0.054043878
GTF3C1,-0.679193826
GTF3C2,-0.82135924
GTF3C3,-1.212400117
GTF3C4,-0.74080531
GTF3C5,-0.703676532
GTF3C6,-1.172672329
GTPBP1,-0.377952099
GTPBP10,-0.486196028
GTPBP2,-3.346711513
GTPBP3,-0.396352244
GTPBP4,-0.242406225
GTPBP8,-0.549486382
GTSE1,-0.3858584
GTSF1,-0.791377721
GTSF1L,-1.091183253
GUCA1A,-0.486883161
GUCA1B,-2.003428697
GUCA1C,-0.426293727
GUCA2A,-0.22708033
GUCA2B,-0.996053241
GUCD1,-0.604690715
GUCY1A2,-0.296643272
GUCY1A3,-0.258964893
GUCY1B3,-0.128616132
GUCY2C,-0.607764319
GUCY2D,-0.5709206
GUCY2F,-1.025628233
GUF1,-1.079044143
GUK1,-1.632847756
GULP1,-0.495650759
GUSB,-0.856986442
GXYLT1,-0.479097399
GXYLT2,-0.347453705
GYG1,-0.479818288
GYG2,-0.400796718
GYLTL1B,-2.50079568
GYPA,-0.832106843
GYPB,-0.53337773
GYPC,-0.594432577
GYPE,-0.336241235
GYS1,-0.33920348
GYS2,-0.582648558
GZF1,-1.468778702
GZMA,-0.074186544
GZMB,-0.438364833
GZMH,-0.524681967
GZMK,-0.526441218
GZMM,-1.98631964
H1F0,-0.265232543
H1FNT,-0.721357152
H1FOO,-0.323998492
H1FX,-1.206125766
H2AFB1,-2.014988876
H2AFB2,-2.014988876
H2AFB3,-2.014988876
H2AFJ,-1.193244693
H2AFV,-0.136062164
H2AFX,-1.040338877
H2AFY,-0.672279896
H2AFY2,-1.520195261
H2AFZ,-0.090438101
H2BFM,-0.756115521
H2BFWT,-1.275001835
H3F3A,-3.476971852
H3F3B,-0.851121649
H3F3C,-0.567878991
H6PD,-0.928724609
HAAO,-0.400768949
HABP2,-0.430108453
HABP4,-0.5675701
HACD1,-0.879099532
HACD2,-0.274526686
HACD3,-0.968513216
HACD4,-0.26644549
HACE1,-0.465411562
HACL1,-0.513467857
HADH,-0.455099454
HADHA,-1.560155266
HADHB,-0.698161593
HAGH,-4.043814067
HAGHL,-1.028035685
HAL,-1.575037707
HAMP,-0.515664471
HAND1,-1.064342165
HAND2,-0.650405637
HAO1,-0.563135502
HAO2,-1.168037325
HAP1,-0.649710543
HAPLN1,-2.468861657
HAPLN2,-0.878978412
HAPLN3,-0.696736987
HAPLN4,-1.146139081
HARBI1,-0.404147372
HARS,-1.422283526
HARS2,-1.504072871
HAS1,-0.605557261
HAS2,-0.643530573
HAS3,-0.401764115
HAT1,-0.376690386
HAUS1,-0.668614899
HAUS2,-1.015812069
HAUS3,-0.998055008
HAUS4,-0.91000316
HAUS5,-0.813932261
HAUS6,-2.203900956
HAUS7,-0.314205031
HAUS8,-0.677977332
HAVCR1,-0.188819288
HAVCR2,-1.174278436
HAX1,-1.128314023
HBA1,-1.809249017
HBA2,-1.809249017
HBB,-0.655538625
HBE1,-1.066397037
HBEGF,-0.21145926
HBG1,-0.751676373
HBG2,-0.751676373
HBM,-1.64120847
HBP1,-1.078099381
HBQ1,-0.318214747
HBS1L,-0.766366546
HBZ,-1.487331445
HCAR1,-0.454866556
HCAR2,-0.76126045
HCAR3,-0.243530281
HCCS,-0.519165514
HCFC1,-1.349479651
HCFC1R1,-0.499096396
HCFC2,-2.43856478
HCK,-3.371702288
HCLS1,-0.887781511
HCN1,-0.229624412
HCN2,-0.508326135
HCN3,-1.486707772
HCN4,-0.924775715
HCRT,-1.596959495
HCRTR1,-2.219464293
HCRTR2,-1.039404327
HCST,-0.289283971
HDAC1,-0.563529345
HDAC10,-1.398917665
HDAC11,-1.729856292
HDAC2,-0.808666067
HDAC3,-0.65139807
HDAC4,-0.674622739
HDAC5,-0.549420593
HDAC6,-1.483969301
HDAC7,-1.608166349
HDAC8,-0.157185916
HDAC9,-3.02613807
HDC,-1.24733462
HDDC2,-0.979884512
HDDC3,-0.202496917
HDGF,-0.343729336
HDGFL1,-0.647279466
HDGFRP2,-1.579009752
HDGFRP3,-0.586971946
HDHD1,-0.64242292
HDHD2,-0.673604491
HDHD3,-1.738210482
HDLBP,-0.539134267
HDX,-2.547392024
HEATR1,-1.76546051
HEATR3,-0.911132972
HEATR4,-0.176990982
HEATR5A,-0.658525306
HEATR5B,-0.137978156
HEATR6,-0.516277537
HEATR9,-0.315859783
HEBP1,-0.496685311
HEBP2,-0.255063017
HECA,-1.748696104
HECTD1,-0.784379465
HECTD2,-0.65193084
HECTD3,-0.049390652
HECTD4,-0.109885998
HECW1,-0.468852612
HECW2,-0.735475007
HEG1,-0.927141453
HELB,-1.293129328
HELLS,-0.768577326
HELQ,-1.071334697
HELT,-0.201083307
HELZ,-0.006444886
HELZ2,-0.628430603
HEMGN,-0.775205856
HEMK1,-0.471188481
HENMT1,-0.596290782
HEPACAM,-0.565320373
HEPACAM2,-0.747319585
HEPH,-0.575430698
HEPHL1,-0.156767569
HEPN1,-0.24398027
HERC1,-0.414848756
HERC2,-0.284686337
HERC3,-1.180403006
HERC4,-0.617694233
HERC5,-0.393815598
HERC6,-1.493843608
HERPUD1,-0.104570936
HERPUD2,-1.419936773
HES1,-0.976466867
HES2,-0.407818071
HES3,-0.642089214
HES4,-0.330261197
HES5,-1.181250221
HES6,-0.940805211
HES7,-0.724166851
HESX1,-0.767228882
HEXA,-1.055131215
HEXB,-0.448462403
HEXDC,-0.147611465
HEXIM1,-0.343529392
HEXIM2,-0.394098867
HEY1,-0.383476742
HEY2,-0.716986481
HEYL,-0.275919052
HFE,-1.222186874
HFE2,-0.441423608
HFM1,-0.481814155
HGD,-0.439874319
HGF,-2.081492434
HGFAC,-0.459482809
HGH1,-0.52116575
HGS,-2.426799806
HGSNAT,-0.498389153
HHAT,-1.06240438
HHATL,-1.444728606
HHEX,-1.294897657
HHIP,-1.819679846
HHIPL1,-0.921499937
HHIPL2,-0.497084752
HHLA1,-0.552021739
HHLA2,-0.668224863
HHLA3,-0.522574358
HIAT1,-0.847845594
HIATL1,-0.893007314
HIBADH,-0.848973335
HIBCH,-0.256795275
HIC1,-1.686557573
HIC2,-0.580408283
HID1,-0.546321343
HIF1A,-2.222090083
HIF1AN,-1.405016914
HIF3A,-1.946003676
HIGD1A,-0.548400706
HIGD1B,-1.073064415
HIGD1C,-0.761304317
HIGD2A,-0.315260925
HILPDA,-1.010866162
HINFP,-1.645182909
HINT1,-0.060863215
HINT2,-0.283138165
HINT3,-0.717621017
HIP1,-0.896441399
HIP1R,-0.380710237
HIPK1,-0.718979542
HIPK2,-0.838300142
HIPK3,-2.715872592
HIPK4,-1.901440351
HIRA,-0.630424892
HIRIP3,-0.309608405
HIST1H1A,-0.570218033
HIST1H1B,-0.548014095
HIST1H1C,-2.155449863
HIST1H1D,-0.350572369
HIST1H1E,-0.835802098
HIST1H1T,-0.81380556
HIST1H2AA,-0.332064274
HIST1H2AB,-0.684165771
HIST1H2AC,-0.328652961
HIST1H2AD,-0.03801553
HIST1H2AE,-1.676023139
HIST1H2AG,-1.095900129
HIST1H2AH,-0.540575789
HIST1H2AI,-0.282754174
HIST1H2AJ,-0.304153691
HIST1H2AK,-0.045895304
HIST1H2AL,-0.056470386
HIST1H2AM,-1.20164852
HIST1H2BA,-0.561019418
HIST1H2BB,-0.728203051
HIST1H2BC,-0.490057796
HIST1H2BD,-0.856687588
HIST1H2BE,-2.230263025
HIST1H2BF,-0.503704692
HIST1H2BG,-0.877389833
HIST1H2BH,-0.476395021
HIST1H2BI,-3.353965168
HIST1H2BJ,-0.600178212
HIST1H2BK,-1.364129733
HIST1H2BL,-0.814568612
HIST1H2BM,-0.473971864
HIST1H2BN,-0.710619865
HIST1H2BO,-0.100386848
HIST1H3A,-2.545471409
HIST1H3B,-1.848144522
HIST1H3C,-0.746557354
HIST1H3D,-0.22990826
HIST1H3E,-0.056026916
HIST1H3F,-1.244796465
HIST1H3G,-1.353800977
HIST1H3H,-0.981445412
HIST1H3I,-1.744983838
HIST1H3J,-0.650417676
HIST1H4A,-0.3216138
HIST1H4B,-0.280063101
HIST1H4C,-0.810800011
HIST1H4D,-0.818883784
HIST1H4E,-0.555274858
HIST1H4F,-0.868352091
HIST1H4G,-0.647729601
HIST1H4H,-0.525080821
HIST1H4I,-0.422515758
HIST1H4J,-2.012159612
HIST1H4K,-2.012159612
HIST1H4L,-2.259186437
HIST2H2AA3,-0.280622821
HIST2H2AA4,-0.280622821
HIST2H2AB,-1.059854583
HIST2H2AC,-0.534187567
HIST2H2BE,-1.861702126
HIST2H2BF,-1.617271414
HIST2H3A,-0.267513986
HIST2H3C,-0.267513986
HIST2H3D,-1.023754421
HIST2H4A,-0.407239807
HIST2H4B,-0.407239807
HIST3H2A,-1.662055422
HIST3H2BB,-1.531569644
HIST3H3,-1.047642744
HIST4H4,-0.737773408
HIVEP1,-1.153657721
HIVEP2,-0.325653233
HIVEP3,-0.176835923
HJURP,-1.324651297
HK1,-1.169893979
HK2,-0.556164496
HK3,-0.855726556
HKDC1,-0.200007197
HKR1,-1.587035276
HLA-A,-0.325829538
HLA-B,-0.476666321
HLA-C,-0.777891052
HLA-DMA,-1.218149052
HLA-DMB,-0.774299673
HLA-DOA,-0.895198213
HLA-DOB,-0.266365344
HLA-DPA1,-0.909171282
HLA-DPB1,-0.377834887
HLA-DQA1,-0.659201778
HLA-DQA2,-0.39143271
HLA-DQB1,-0.73930178
HLA-DQB2,-0.987551026
HLA-DRA,-1.066936215
HLA-DRB1,-0.345408635
HLA-DRB5,-0.542698434
HLA-E,-0.971925283
HLA-F,-0.940166673
HLA-G,-0.731080171
HLCS,-1.652579062
HLF,-0.358282365
HLTF,-1.950962467
HLX,-0.434843101
HM13,-0.094484985
HMBOX1,-2.310996873
HMBS,-1.015799396
HMCES,-0.199819315
HMCN1,-1.420996689
HMCN2,-0.876957647
HMG20A,-0.009294656
HMG20B,-1.208414536
HMGA1,-0.245582968
HMGA2,-1.326980278
HMGB1,-0.296942567
HMGB2,-1.025862
HMGB3,-0.545448002
HMGB4,-0.200364004
HMGCL,-0.171339138
HMGCLL1,-1.082538483
HMGCR,-1.616242734
HMGCS1,-0.026536117
HMGCS2,-0.674061231
HMGN1,-0.586051088
HMGN2,-1.619798825
HMGN3,-0.329715905
HMGN4,-0.136957552
HMGN5,-0.606176435
HMGXB3,-0.747931028
HMGXB4,-0.475427282
HMHA1,-0.789623464
HMMR,-0.284739742
HMOX1,-0.815090286
HMOX2,-0.26797761
HMP19,-0.624834215
HMSD,-0.320765294
HMX1,-0.485550947
HMX2,-1.18534505
HMX3,-2.557534231
HN1,-1.270753375
HN1L,-0.77463789
HNF1A,-0.831959898
HNF1B,-0.566754249
HNF4A,-0.997690021
HNF4G,-2.506285381
HNMT,-0.55217639
HNRNPA0,-2.278505012
HNRNPA1,-3.502116542
HNRNPA1L2,-0.297485903
HNRNPA2B1,-0.085419694
HNRNPA3,-1.122427144
HNRNPAB,-0.384907435
HNRNPC,-1.478515599
HNRNPCL1,-0.575944126
HNRNPD,-3.588635127
HNRNPDL,-1.347221349
HNRNPF,-0.064100366
HNRNPH1,-2.041933401
HNRNPH2,-1.063534536
HNRNPH3,-2.823269964
HNRNPK,-2.412922467
HNRNPL,-1.533873152
HNRNPLL,-3.089245581
HNRNPM,-0.033111097
HNRNPR,-0.682290269
HNRNPU,-1.298010414
HNRNPUL1,-0.817191317
HNRNPUL2,-0.223954666
HOGA1,-0.295417878
HOMER1,-0.201022065
HOMER2,-0.252902566
HOMER3,-0.661488558
HOMEZ,-0.956648528
HOOK1,-0.560957031
HOOK2,-0.530492837
HOOK3,-0.982791905
HOPX,-0.113485969
HORMAD1,-0.470577532
HORMAD2,-1.069497046
HOXA1,-0.632564003
HOXA10,-1.082994353
HOXA11,-2.297123776
HOXA13,-0.4676314
HOXA2,-1.159104036
HOXA3,-1.014744058
HOXA4,-0.229922376
HOXA5,-0.505725003
HOXA6,-0.702923186
HOXA7,-1.075911492
HOXA9,-0.332895027
HOXB1,-0.370337308
HOXB13,-1.226433594
HOXB2,-2.339552709
HOXB3,-1.240571334
HOXB4,-1.187784662
HOXB5,-0.255800672
HOXB6,-0.063235665
HOXB7,-0.792493308
HOXB8,-0.47296779
HOXB9,-0.891073995
HOXC10,-1.42206877
HOXC11,-0.856262668
HOXC12,-0.968127325
HOXC13,-1.982544961
HOXC4,-0.062102637
HOXC5,-0.653376036
HOXC6,-0.591786683
HOXC8,-0.237825999
HOXC9,-1.423176707
HOXD1,-0.735059852
HOXD10,-0.713228958
HOXD11,-0.949799322
HOXD12,-2.016779138
HOXD13,-1.080465261
HOXD3,-1.783456324
HOXD4,-0.47294789
HOXD8,-0.39907827
HOXD9,-0.260997699
HP,-1.350971372
HP11026,-1.21558195
HP1BP3,-0.033467842
HPCA,-0.764240124
HPCAL1,-1.397631347
HPCAL4,-0.442131179
HPD,-0.77234917
HPDL,-0.554290226
HPGD,-1.38945325
HPGDS,-0.179268687
HPN,-0.23302301
HPR,-1.223066539
HPRT1,-0.332167247
HPS1,-0.236978725
HPS3,-1.203150439
HPS4,-0.899946818
HPS5,-1.742084218
HPS6,-1.494635938
HPSE,-0.588332035
HPSE2,-0.921751591
HPX,-1.104737747
HR,-0.860688107
HRAS,-1.24251942
HRASLS,-1.374092272
HRASLS2,-1.070410017
HRASLS5,-1.124536864
HRC,-0.422659749
HRCT1,-1.088320453
HRG,-0.735639327
HRH1,-4.422239024
HRH2,-0.301994408
HRH3,-1.916494833
HRH4,-0.512400548
HRK,-1.014974226
HRNR,-1.222547026
HRSP12,-0.205661598
HS1BP3,-2.043625607
HS2ST1,-0.434660766
HS3ST1,-1.469735994
HS3ST2,-0.734970287
HS3ST3A1,-1.592239188
HS3ST3B1,-0.529841303
HS3ST4,-1.282601283
HS3ST5,-0.953973276
HS3ST6,-1.820085982
HS6ST1,-0.943631679
HS6ST2,-0.282444514
HS6ST3,-0.740746557
HSBP1,-0.507730569
HSBP1L1,-0.222203079
HSCB,-0.803492154
HSD11B1,-1.782616708
HSD11B1L,-0.680083792
HSD11B2,-0.935896817
HSD17B1,-0.552971488
HSD17B10,-3.151162918
HSD17B11,-0.112648474
HSD17B12,-0.038611482
HSD17B13,-0.640213222
HSD17B14,-0.618098931
HSD17B2,-0.443588799
HSD17B3,-0.877056524
HSD17B4,-1.753301225
HSD17B6,-0.277774945
HSD17B7,-0.071874333
HSD17B8,-1.200588619
HSD3B1,-0.88447675
HSD3B2,-0.878345922
HSD3B7,-1.573889525
HSDL1,-0.257039443
HSDL2,-0.567843874
HSF1,-0.176607261
HSF2,-0.678290833
HSF2BP,-1.804052653
HSF4,-0.770869068
HSF5,-0.83703464
HSFX1,-0.149315965
HSFX2,-1.399819404
HSFY1,-0.269378428
HSFY2,-0.269378428
HSH2D,-0.801102116
HSP90AA1,-1.547247684
HSP90AB1,-0.707668052
HSP90B1,-1.817322796
HSPA12A,-0.747822485
HSPA12B,-0.716055889
HSPA13,-0.570410454
HSPA14,-3.037885657
HSPA1A,-1.802302615
HSPA1B,-0.805850379
HSPA1L,-0.264082663
HSPA2,-1.743702583
HSPA4,-0.523664198
HSPA4L,-0.460445006
HSPA5,-0.383173072
HSPA6,-0.811512654
HSPA8,-0.358116635
HSPA9,-2.685999809
HSPB1,-1.15420967
HSPB11,-2.683182797
HSPB2,-1.579982169
HSPB3,-0.710089607
HSPB6,-0.64358827
HSPB7,-0.632912657
HSPB8,-0.733908963
HSPB9,-0.537371886
HSPBAP1,-2.559984722
HSPBP1,-0.170867043
HSPD1,-0.608282946
HSPE1,-0.982416179
HSPG2,-1.16771146
HSPH1,-1.614199256
HTATIP2,-0.28220054
HTATSF1,-0.263509948
HTR1A,-0.365515577
HTR1B,-0.731406825
HTR1D,-0.939109947
HTR1E,-0.520852476
HTR1F,-1.352546968
HTR2A,-1.504942152
HTR2B,-1.033840382
HTR2C,-0.357771359
HTR3A,-0.941368904
HTR3B,-0.119416729
HTR3C,-0.893999647
HTR3D,-0.578976135
HTR3E,-1.407508125
HTR4,-0.21480628
HTR5A,-0.14746022
HTR6,-2.806349311
HTR7,-2.095016113
HTRA1,-0.507423805
HTRA2,-3.157691046
HTRA3,-1.171537246
HTRA4,-1.82808148
HTT,-0.312481458
HUNK,-2.584019087
HUS1,-0.854750676
HUS1B,-0.566843259
HUWE1,-0.455681233
HVCN1,-0.225438081
HYAL1,-1.286290534
HYAL2,-2.596517774
HYAL3,-1.573527855
HYAL4,-0.23469241
HYDIN,-0.510562242
HYI,-1.134193203
HYKK,-0.512607627
HYLS1,-0.737114629
HYOU1,-0.998577267
HYPK,-0.468222624
HYPM,-0.93706977
IAH1,-0.262437306
IAPP,-0.903136346
IARS,-0.389973373
IARS2,-0.547671645
IBA57,-0.421393424
IBSP,-0.53460571
IBTK,-0.662106754
ICA1,-0.703236966
ICA1L,-0.461820514
ICAM1,-1.092906079
ICAM2,-0.639094713
ICAM3,-0.517931761
ICAM4,-0.132333328
ICAM5,-1.034937496
ICE1,-0.825520069
ICE2,-1.728947801
ICK,-0.125041042
ICMT,-5.842771034
ICOS,-0.37437563
ICOSLG,-1.381857049
ICT1,-3.379102272
ID1,-0.418801958
ID2,-0.794604187
ID3,-0.467718263
ID4,-0.418039805
IDE,-1.723086922
IDH1,-3.262080639
IDH2,-1.445795344
IDH3A,-1.411106222
IDH3B,-0.8125565
IDH3G,-0.559441124
IDI1,-0.950900331
IDI2,-0.635070605
IDNK,-1.124406011
IDO1,-1.286420975
IDO2,-1.351741187
IDS,-1.885122798
IDUA,-1.248742525
IER2,-0.247568963
IER3,-0.23424885
IER3IP1,-1.312945978
IER5,-1.04245375
IER5L,-0.561745121
IFFO1,-0.697292108
IFFO2,-0.413219411
IFI16,-1.014161244
IFI27,-0.620715726
